FamilyWeight;LanguageWeight;from_word;to_word;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
3;5;endowment;present;0,685;0,578;0,647;0,724;0,286;0,634
2;2;poison;toxin;0,083;0,76;0,573;0,115;0,654;0,456
1;3;poison;venom;0,083;0,76;0,573;0,125;0,77;0,491
2;8;intoxication;poisoning;0,323;0,71;0,4;0,094;0,837;0,526
4;5;police;police officer;0,458;0,77;0,83;0,479;0,816;0,858
4;20;policy;politics;0,324;0,735;0,833;0,25;0,528;0,855
1;3;policy;political;0,324;0,735;0,833;0,347;0,73;0,875
1;3;policy;politic;0,324;0,735;0,833;0,365;0,581;0,798
2;6;pond;pool;0,52;0,337;0,358;0,625;0,356;0,598
1;5;population;stock;0,615;0,423;0,667;0,594;0,418;0,407
1;2;fowl;poultry;0,51;0,388;0,364;0,48;0,375;0,314
2;2;prize;reward;0,885;0,763;0,67;0,948;0,694;0,783
2;2;bonus;premium;0,857;0,62;0,682;0,786;0,59;0,769
1;2;preserve;tin;0,837;0,431;0,755;0,469;0,37;0,217
1;2;conserve;tin;0,69;0,347;0,573;0,469;0,37;0,217
1;2;boar;pig;0,406;0,5;0,351;0,343;0,368;0,324
1;2;boar;hog;0,406;0,5;0,351;0,317;0,509;0,271
1;2;constraint;pressure;0,323;0,55;0,481;0,36;0,65;0,623
1;2;coercion;pressure;0,33;0,708;0,577;0,36;0,65;0,623
1;2;compulsion;pressure;0,118;0,76;0,604;0,36;0,65;0,623
1;2;goods;product;0,888;0,396;0,726;0,646;0,417;0,648
1;2;multiplication;product;0,646;0,565;0,762;0,646;0,417;0,648
1;2;domain;province;0,573;0,549;0,828;0,714;0,255;0,471
1;3;acquisition;purchase;0,698;0,509;0,736;0,625;0,5;0,616
1;3;acquisition;buy;0,698;0,509;0,736;0,771;0,769;0,612
2;2;career;quarry;0,74;0,712;0,606;0,378;0,426;0,45
1;5;commendation;recommendation;0,911;0,5;0,639;0,912;0,388;0,664
2;6;discount;reduction;0,724;0,53;0,302;0,365;0,382;0,24
2;6;decline;reduction;0,173;0,491;0,24;0,365;0,382;0,24
2;6;lessening;reduction;0,375;0,3;0,277;0,365;0,382;0,24
2;6;diminution;reduction;0,316;0,296;0,245;0,365;0,382;0,24
1;2;reflection;study;0,71;0,5;0,528;0,653;0,361;0,768
1;2;meditation;reflection;0,786;0,12;0,478;0,71;0,5;0,528
1;2;contemplation;reflection;0,552;0,324;0,627;0,71;0,5;0,528
1;2;musing;reflection;0,74;0,151;0,465;0,71;0,5;0,528
1;2;fugitive;refugee;0,104;0,922;0,388;0,379;0,607;0,327
1;2;regeneration;rehabilitation;0,76;0,64;0,845;0,406;0,528;0,606
1;2;regeneration;restoration;0,76;0,64;0,845;0,755;0,426;0,734
1;2;record;register;0,552;0,421;0,5;0,49;0,412;0,654
1;2;cure;ordinance;0,719;0,377;0,623;0,615;0,452;0,776
1;2;ordinance;remedy;0,615;0,452;0,776;0,625;0,283;0,491
1;2;replacement;substitution;0,385;0,519;0,5;0,406;0,48;0,353
1;2;performance;representation;0,75;0,52;0,672;0,677;0,542;0,75
1;2;concert;representation;0,938;0,867;0,718;0,677;0,542;0,75
1;3;resistance;stamina;0,427;0,694;0,796;0,664;0,694;0,877
1;2;overhaul;restoration;0,5;0,651;0,491;0,755;0,426;0,734
1;4;certainty;safety;0,781;0,4;0,769;0,708;0,491;0,868
1;4;certainty;security;0,781;0,4;0,769;0,837;0,36;0,821
1;5;lonely;singular;0,25;0,226;0,238;0,61;0,302;0,482
1;4;floor;soil;0,43;0,23;0,25;0,35;0,18;0,356
2;3;saltwater;seawater;0,327;0,33;0,364;0,76;0,197;0,491
1;2;rescue;salvage;0,806;0,926;0,85;0,622;0,51;0,832
2;4;morning;tomorrow;0,688;0,235;0,444;0,792;0,377;0,407
2;4;seed;semen;0,656;0,135;0,306;0,5;0,755;0,471
3;4;boat;ship;0,516;0,42;0,554;0,646;0,5;0,439
2;4;shop;trade;0,725;0,632;0,565;0,561;0,544;0,69
1;2;emporium;mall;0,622;0,556;0,724;0,724;0,663;0,492
1;3;elevator;silo;0,562;0,604;0,676;0,4;0,365;0,357
3;4;say;speak;0,571;0,31;0,482;0,765;0,472;0,5
3;4;speak;tell;0,765;0,472;0,5;0,551;0,35;0,457
3;4;say;talk;0,571;0,31;0,482;0,833;0,346;0,594
3;4;talk;tell;0,833;0,346;0,594;0,551;0,35;0,457
1;2;chat;say;0,729;0,4;0,346;0,571;0,31;0,482
1;2;chat;tell;0,729;0,4;0,346;0,551;0,35;0,457
3;4;sleep;slumber;0,719;0,09;0,339;0,592;0,191;0,426
1;2;sleep;temple;0,719;0,09;0,339;0,612;0,269;0,66
1;2;slumber;temple;0,592;0,191;0,426;0,612;0,269;0,66
1;4;lock;sluice;0,271;0,585;0,6;0,427;0,52;0,365
1;2;fumigation;smoking;0,327;0,627;0,604;0,176;0,557;0,384
1;2;firm;society;0,635;0,38;0,728;0,674;0,464;0,782
1;2;corporation;society;0,429;0,332;0,873;0,674;0,464;0,782
1;2;enterprise;society;0,76;0,392;0,754;0,674;0,464;0,782
1;2;company;society;0,906;0,425;0,798;0,674;0,464;0,782
1;2;society;venture;0,674;0,464;0,782;0,893;0,81;0,644
1;2;concern;society;0,25;0,734;0,463;0,674;0,464;0,782
1;2;partnership;society;0,786;0,387;0,545;0,674;0,464;0,782
1;2;bottom;soil;0,417;0,37;0,291;0,35;0,18;0,356
1;2;formation;training;0,615;0,453;0,731;0,714;0,776;0,788
2;6;dull;simple;0,194;0,12;0,185;0,653;0,13;0,314
2;6;dull;fool;0,194;0,12;0,185;0,16;0,56;0,148
2;6;chump;dull;0,375;0,451;0,304;0,194;0,12;0,185
2;6;dull;idiot;0,194;0,12;0,185;0,086;0,567;0,113
2;6;dull;simpleton;0,194;0,12;0,185;0,429;0,144;0,358
2;6;simple;stupid;0,653;0,13;0,314;0,133;0,51;0,2
2;6;chump;stupid;0,375;0,451;0,304;0,133;0,51;0,2
2;6;idiot;stupid;0,086;0,567;0,113;0,133;0,51;0,2
2;6;simpleton;stupid;0,429;0,144;0,358;0,133;0,51;0,2
2;6;silly;simple;0,384;0,349;0,161;0,653;0,13;0,314
2;6;chump;silly;0,375;0,451;0,304;0,384;0,349;0,161
2;6;idiot;silly;0,086;0,567;0,113;0,384;0,349;0,161
2;6;silly;simpleton;0,384;0,349;0,161;0,429;0,144;0,358
2;6;simple;witless;0,653;0,13;0,314;0,198;0,333;0,179
2;6;fool;witless;0,16;0,56;0,148;0,198;0,333;0,179
2;6;chump;witless;0,375;0,451;0,304;0,198;0,333;0,179
2;6;idiot;witless;0,086;0,567;0,113;0,198;0,333;0,179
2;6;simpleton;witless;0,429;0,144;0,358;0,198;0,333;0,179
1;2;sound;voice;0,765;0,623;0,398;0,594;0,343;0,528
1;2;spider;turn;0,229;0,569;0,43;0,531;0,398;0,482
1;2;rotate;spider;0,458;0,47;0,492;0,229;0,569;0,43
1;2;spider;spin;0,229;0,569;0,43;0,551;0,422;0,345
2;2;fountain;spring;0,704;0,292;0,559;0,837;0,37;0,481
2;3;market;square;0,724;0,48;0,521;0,509;0,34;0,291
2;3;marketplace;square;0,698;0,42;0,525;0,509;0,34;0,291
1;3;default;standard;0,459;0,343;0,712;0,673;0,143;0,605
1;5;condition;country;0,5;0,469;0,519;0,698;0,394;0,693
1;5;condition;nation;0,5;0,469;0,519;0,594;0,443;0,821
1;2;season;station;0,792;0,41;0,519;0,688;0,367;0,519
2;7;gale;storm;0,271;0,691;0,611;0,188;0,94;0,543
2;7;gale;tempest;0,271;0,691;0,611;0,245;0,843;0,653
1;3;storm;thunderstorm;0,188;0,94;0,543;0,135;0,86;0,784
1;3;tempest;thunderstorm;0,245;0,843;0,653;0,135;0,86;0,784
2;3;cooker;stove;0,592;0,373;0,407;0,466;0,391;0,405
1;2;bake;stove;0,867;0,418;0,519;0,466;0,391;0,405
2;2;stress;suspense;0,173;0,843;0,317;0,286;0,775;0,402
2;2;strain;suspense;0,19;0,75;0,38;0,286;0,775;0,402
1;6;submarine;undersea;0,572;0,481;0,549;0,545;0,49;0,425
1;5;offer;supply;0,75;0,745;0,596;0,708;0,519;0,603
1;2;bathe;can;0,677;0,294;0,371;0,662;0,36;0,454
1;2;bathe;toilet;0,677;0,294;0,371;0,49;0,29;0,233
1;2;bathe;lavatory;0,677;0,294;0,371;0,51;0,4;0,259
1;2;bathe;john;0,677;0,294;0,371;0,562;0,382;0,327
7;19;bathroom;can;0,561;0,283;0,345;0,662;0,36;0,454
7;19;bathroom;lavatory;0,561;0,283;0,345;0,51;0,4;0,259
7;19;bathroom;john;0,561;0,283;0,345;0,562;0,382;0,327
7;19;can;restroom;0,662;0,36;0,454;0,653;0,279;0,267
7;19;lavatory;restroom;0,51;0,4;0,259;0,653;0,279;0,267
7;19;john;restroom;0,562;0,382;0,327;0,653;0,279;0,267
1;4;actual;true;0,729;0,4;0,716;0,896;0,436;0,777
1;4;actual;real;0,729;0,4;0,716;0,719;0,51;0,717
1;4;real;true;0,719;0,51;0,717;0,896;0,436;0,777
1;4;literal;true;0,57;0,353;0,574;0,896;0,436;0,777
1;4;literal;real;0,57;0,353;0,574;0,719;0,51;0,717
2;4;teaching;tuition;0,822;0,444;0,736;0,531;0,372;0,436
4;13;television;tv;0,633;0,391;0,547;0,622;0,38;0,393
1;4;fever;temperature;0,194;0,674;0,364;0,521;0,559;0,473
2;3;assay;test;0,633;0,559;0,594;0,449;0,5;0,509
1;2;evidence;examination;0,5;0,5;0,778;0,378;0,657;0,679
1;2;evidence;exam;0,5;0,5;0,778;0,479;0,663;0,577
1;2;proof;test;0,438;0,509;0,619;0,449;0,5;0,509
1;2;examination;proof;0,378;0,657;0,679;0,438;0,509;0,619
1;2;exam;proof;0,479;0,663;0,577;0,438;0,509;0,619
3;8;tense;time;0,396;0,439;0,655;0,604;0,288;0,609
1;2;beat;time;0,279;0,647;0,492;0,604;0,288;0,609
1;2;rhythm;time;0,771;0,759;0,573;0,604;0,288;0,609
1;4;tortoise;turtle;0,673;0,078;0,25;0,291;0,102;0,271
2;2;traffic;transportation;0,323;0,559;0,518;0,667;0,56;0,472
2;2;traffic;transport;0,323;0,559;0,518;0,613;0,627;0,605
1;2;pull;train;0,45;0,685;0,473;0,666;0,705;0,62
1;2;train;tug;0,666;0,705;0,62;0,32;0,604;0,558
1;2;train;trait;0,666;0,705;0,62;0,469;0,365;0,453
1;2;characteristic;train;0,583;0,328;0,538;0,666;0,705;0,62
1;2;stroke;train;0,562;0,44;0,57;0,666;0,705;0,62
1;4;conveyance;transportation;0,615;0,52;0,455;0,667;0,56;0,472
2;6;journey;travel;0,91;0,702;0,625;0,931;0,689;0,535
2;6;travel;voyage;0,931;0,689;0,535;0,816;0,714;0,58
2;3;go;travel;0,51;0,441;0,444;0,931;0,689;0,535
1;3;treatise;treaty;0,604;0,407;0,613;0,646;0,382;0,667
1;3;covenant;treatise;0,594;0,462;0,667;0,604;0,407;0,613
1;3;dissertation;treaty;0,312;0,575;0,575;0,646;0,382;0,667
1;3;covenant;dissertation;0,594;0,462;0,667;0,312;0,575;0,575
1;2;tropic;tropics;0,74;0,529;0,536;0,74;0,383;0,412
1;3;pneumatic;tyre;0,337;0,52;0,5;0,48;0,358;0,407
1;2;blow;wind;0,316;0,75;0,57;0,531;0,404;0,578
1;6;lace;shoelace;0,625;0,2;0,293;0,396;0,28;0,307
3;10;wife;woman;0,886;0,63;0,583;0,865;0,5;0,578
3;10;female;wife;0,857;0,52;0,625;0,886;0,63;0,583
1;2;performance;yield;0,75;0,52;0,672;0,719;0,578;0,618
1;2;cleanliness;purity;0,816;0,363;0,609;0,823;0,205;0,712
2;6;canon;canyon;0,385;0,519;0,541;0,468;0,731;0,634
2;5;cape;headland;0,531;0,235;0,357;0,574;0,551;0,43
1;2;bunker;shelter;0,375;0,673;0,773;0,704;0,229;0,569
1;2;nursery;preschool;0,894;0,406;0,389;0,604;0,382;0,393
1;3;vernal;young;0,553;0,402;0,451;0,812;0,52;0,537
1;3;young;youthful;0,812;0,52;0,537;0,827;0,48;0,686
2;2;citizen;civilian;0,631;0,25;0,586;0,7;0,229;0,598
2;5;calculation;computation;0,646;0,453;0,606;0,583;0,429;0,697
1;6;forefinger;index;0,51;0,254;0,37;0,448;0,268;0,342
1;6;demonstrator;index;0,52;0,598;0,733;0,448;0,268;0,342
1;2;approach;entrance;0,612;0,392;0,61;0,698;0,393;0,526
1;2;access;approach;0,714;0,472;0,567;0,612;0,392;0,61
1;2;approach;passage;0,612;0,392;0,61;0,429;0,314;0,37
2;4;navigation;shipping;0,841;0,47;0,72;0,622;0,327;0,443
1;2;circle;circular;0,48;0,29;0,343;0,562;0,342;0,417
1;2;circular;spread;0,562;0,342;0,417;0,57;0,583;0,651
1;3;order;sentence;0,78;0,295;0,814;0,625;0,265;0,548
2;3;justice;law;0,76;0,538;0,787;0,74;0,59;0,815
1;5;humid;wet;0,375;0,324;0,366;0,385;0,417;0,185
1;5;humid;soaked;0,375;0,324;0,366;0,365;0,462;0,358
1;5;moist;wet;0,47;0,316;0,386;0,385;0,417;0,185
1;5;moist;soaked;0,47;0,316;0,386;0,365;0,462;0,358
1;3;claim;concession;0,255;0,76;0,473;0,588;0,423;0,615
1;4;dull;stupid;0,194;0,12;0,185;0,133;0,51;0,2
1;4;stupid;witless;0,133;0,51;0,2;0,198;0,333;0,179
1;4;dull;foolish;0,194;0,12;0,185;0,316;0,255;0,109
1;4;foolish;stupid;0,316;0,255;0,109;0,133;0,51;0,2
1;4;foolish;witless;0,316;0,255;0,109;0,198;0,333;0,179
1;2;conflict;war;0,335;0,906;0,471;0,022;0,892;0,727
1;2;dispute;war;0,219;0,75;0,585;0,022;0,892;0,727
1;2;assay;essay;0,633;0,559;0,594;0,559;0,411;0,53
1;2;prescription;rule;0,302;0,337;0,568;0,567;0,427;0,593
1;2;formula;prescription;0,521;0,45;0,585;0,302;0,337;0,568
1;2;pattern;prescription;0,479;0,422;0,664;0,302;0,337;0,568
2;3;engineering;technique;0,735;0,471;0,836;0,76;0,414;0,593
1;2;advice;direction;0,698;0,408;0,688;0,719;0,33;0,684
1;2;advice;counsel;0,698;0,408;0,688;0,594;0,519;0,73
1;2;advice;guidance;0,698;0,408;0,688;0,729;0,471;0,718
1;4;discourse;speech;0,41;0,55;0,803;0,656;0,47;0,688
1;4;discourse;lecture;0,41;0,55;0,803;0,594;0,462;0,737
1;4;discourse;talk;0,41;0,55;0,803;0,833;0,346;0,594
1;4;method;mode;0,64;0,275;0,698;0,531;0,185;0,367
1;4;mode;way;0,531;0,185;0,367;0,48;0,275;0,42
1;4;mode;process;0,531;0,185;0,367;0,51;0,471;0,615
1;4;do;hairstyle;0,67;0,548;0,536;0,771;0,38;0,433
1;4;hairdo;hairstyle;0,552;0,32;0,435;0,771;0,38;0,433
1;2;vote;voting;0,582;0,5;0,649;0,615;0,602;0,768
2;3;ballot;voting;0,521;0,361;0,358;0,615;0,602;0,768
5;20;freedom;liberty;0,969;0,544;0,905;0,938;0,579;0,836
4;14;broad;wide;0,762;0,365;0,637;0,571;0,312;0,472
4;14;spacious;wide;0,88;0,365;0,557;0,571;0,312;0,472
3;8;approbation;approval;0,792;0,529;0,774;0,854;0,46;0,889
3;8;approval;praise;0,854;0,46;0,889;0,776;0,387;0,658
3;8;approbation;praise;0,792;0,529;0,774;0,776;0,387;0,658
2;5;approval;assent;0,854;0,46;0,889;0,615;0,515;0,719
1;2;approval;permission;0,854;0,46;0,889;0,612;0,311;0,58
1;2;approbation;permission;0,792;0,529;0,774;0,612;0,311;0,58
1;2;approval;consent;0,854;0,46;0,889;0,75;0,5;0,62
1;2;approbation;consent;0,792;0,529;0,774;0,75;0,5;0,62
1;2;approval;willingness;0,854;0,46;0,889;0,786;0,5;0,729
1;2;approbation;willingness;0,792;0,529;0,774;0,786;0,5;0,729
2;7;purpose;topic;0,8;0,534;0,782;0,52;0,276;0,427
1;4;point;stitch;0,49;0,193;0,431;0,306;0,538;0,357
1;3;attribute;feature;0,781;0,439;0,795;0,667;0,314;0,679
1;2;attribute;quality;0,781;0,439;0,795;0,896;0,443;0,852
1;2;blanket;general;0,74;0,132;0,391;0,834;0,484;0,853
2;3;car;carriage;0,776;0,54;0,5;0,65;0,538;0,491
2;3;automobile;carriage;0,753;0,625;0,534;0,65;0,538;0,491
2;5;machinery;mechanism;0,458;0,615;0,629;0,573;0,583;0,664
1;2;husband;man;0,771;0,5;0,655;0,688;0,427;0,767
1;2;human;husband;0,767;0,314;0,605;0,771;0,5;0,655
1;4;man;pawn;0,688;0,427;0,767;0,39;0,321;0,187
3;4;spouse;wife;0,75;0,6;0,645;0,886;0,63;0,583
1;3;feather;spring;0,677;0,208;0,144;0,837;0,37;0,481
1;3;plumage;spring;0,656;0,286;0,284;0,837;0,37;0,481
1;3;plume;spring;0,469;0,323;0,375;0,837;0,37;0,481
1;4;feather;quill;0,677;0,208;0,144;0,521;0,216;0,263
1;4;plumage;quill;0,656;0,286;0,284;0,521;0,216;0,263
1;4;plume;quill;0,469;0,323;0,375;0,521;0,216;0,263
1;2;big;grand;0,802;0,588;0,812;0,898;0,74;0,888
1;2;grand;large;0,898;0,74;0,888;0,704;0,565;0,736
1;2;irrigate;water;0,272;0,458;0,49;0,812;0,123;0,429
1;7;cat;tomcat;0,667;0,26;0,37;0,52;0,412;0,386
1;2;heavy;sultry;0,25;0,454;0,6;0,735;0,696;0,627
1;2;short;small;0,184;0,264;0,237;0,542;0,205;0,12
3;6;jargon;slang;0,333;0,548;0,404;0,479;0,418;0,491
1;5;fat;greasy;0,198;0,353;0,237;0,399;0,442;0,294
1;5;fat;oily;0,198;0,353;0,237;0,276;0,533;0,385
1;2;penis;tail;0,354;0,81;0,556;0,48;0,272;0,293
1;2;member;tail;0,698;0,333;0,555;0,48;0,272;0,293
1;2;pickle;tail;0,593;0,449;0,288;0,48;0,272;0,293
1;2;dick;tail;0,208;0,5;0,462;0,48;0,272;0,293
1;2;pecker;tail;0,459;0,509;0,375;0,48;0,272;0,293
1;2;prick;tail;0,323;0,764;0,269;0,48;0,272;0,293
1;4;new;recent;0,917;0,49;0,582;0,592;0,365;0,589
1;2;grouch;grumpy;0,342;0,593;0,411;0,198;0,808;0,559
1;4;grumpy;ornery;0,198;0,808;0,559;0,361;0,52;0,509
1;2;abdomen;belly;0,469;0,462;0,471;0,51;0,388;0,387
2;2;bud;eye;0,46;0,402;0,333;0,531;0,265;0,425
1;2;fingernail;groin;0,418;0,415;0,153;0,296;0,452;0,364
2;2;shit;urinate;0;0,678;0,294;0,36;0,5;0,353
2;2;pee;shit;0,449;0,529;0,391;0;0,678;0,294
2;2;piss;shit;0,354;0,462;0,268;0;0,678;0,294
2;2;shit;tinkle;0;0,678;0,294;0,562;0,529;0,356
2;2;shit;wee;0;0,678;0,294;0,663;0,452;0,315
2;2;stool;urinate;0,448;0,269;0,302;0,36;0,5;0,353
2;2;pee;stool;0,449;0,529;0,391;0,448;0,269;0,302
2;2;piss;stool;0,354;0,462;0,268;0,448;0,269;0,302
2;2;stool;tinkle;0,448;0,269;0,302;0,562;0,529;0,356
2;2;stool;wee;0,448;0,269;0,302;0,663;0,452;0,315
2;2;crap;urinate;0,083;0,644;0,167;0,36;0,5;0,353
2;2;crap;pee;0,083;0,644;0,167;0,449;0,529;0,391
2;2;crap;piss;0,083;0,644;0,167;0,354;0,462;0,268
2;2;crap;tinkle;0,083;0,644;0,167;0,562;0,529;0,356
2;2;crap;wee;0,083;0,644;0,167;0,663;0,452;0,315
2;2;render;urinate;0,541;0,395;0,448;0,36;0,5;0,353
2;2;pee;render;0,449;0,529;0,391;0,541;0,395;0,448
2;2;piss;render;0,354;0,462;0,268;0,541;0,395;0,448
2;2;render;tinkle;0,541;0,395;0,448;0,562;0,529;0,356
2;2;render;wee;0,541;0,395;0,448;0,663;0,452;0,315
2;2;represent;urinate;0,781;0,433;0,861;0,36;0,5;0,353
2;2;pee;represent;0,449;0,529;0,391;0,781;0,433;0,861
2;2;piss;represent;0,354;0,462;0,268;0,781;0,433;0,861
2;2;represent;tinkle;0,781;0,433;0,861;0,562;0,529;0,356
2;2;represent;wee;0,781;0,433;0,861;0,663;0,452;0,315
2;2;constitute;urinate;0,812;0,349;0,906;0,36;0,5;0,353
2;2;constitute;pee;0,812;0,349;0,906;0,449;0,529;0,391
2;2;constitute;piss;0,812;0,349;0,906;0,354;0,462;0,268
2;2;constitute;tinkle;0,812;0,349;0,906;0,562;0,529;0,356
2;2;constitute;wee;0,812;0,349;0,906;0,663;0,452;0,315
2;2;cause;urinate;0,469;0,373;0,486;0,36;0,5;0,353
2;2;cause;pee;0,469;0,373;0,486;0,449;0,529;0,391
2;2;cause;piss;0,469;0,373;0,486;0,354;0,462;0,268
2;2;cause;tinkle;0,469;0,373;0,486;0,562;0,529;0,356
2;2;cause;wee;0,469;0,373;0,486;0,663;0,452;0,315
2;2;close;urinate;0,292;0,26;0,263;0,36;0,5;0,353
2;2;close;pee;0,292;0,26;0,263;0,449;0,529;0,391
2;2;close;piss;0,292;0,26;0,263;0,354;0,462;0,268
2;2;close;tinkle;0,292;0,26;0,263;0,562;0,529;0,356
2;2;close;wee;0,292;0,26;0,263;0,663;0,452;0,315
2;2;sign;urinate;0,62;0,481;0,397;0,36;0,5;0,353
2;2;pee;sign;0,449;0,529;0,391;0,62;0,481;0,397
2;2;piss;sign;0,354;0,462;0,268;0,62;0,481;0,397
2;2;sign;tinkle;0,62;0,481;0,397;0,562;0,529;0,356
2;2;sign;wee;0,62;0,481;0,397;0,663;0,452;0,315
2;2;conclude;urinate;0,53;0,267;0,679;0,36;0,5;0,353
2;2;conclude;pee;0,53;0,267;0,679;0,449;0,529;0,391
2;2;conclude;piss;0,53;0,267;0,679;0,354;0,462;0,268
2;2;conclude;tinkle;0,53;0,267;0,679;0,562;0,529;0,356
2;2;conclude;wee;0,53;0,267;0,679;0,663;0,452;0,315
2;2;incur;urinate;0,312;0,667;0,495;0,36;0,5;0,353
2;2;incur;pee;0,312;0,667;0,495;0,449;0,529;0,391
2;2;incur;piss;0,312;0,667;0,495;0,354;0,462;0,268
2;2;incur;tinkle;0,312;0,667;0,495;0,562;0,529;0,356
2;2;incur;wee;0,312;0,667;0,495;0,663;0,452;0,315
2;2;gain;urinate;0,917;0,64;0,822;0,36;0,5;0,353
2;2;gain;pee;0,917;0,64;0,822;0,449;0,529;0,391
2;2;gain;piss;0,917;0,64;0,822;0,354;0,462;0,268
2;2;gain;tinkle;0,917;0,64;0,822;0,562;0,529;0,356
2;2;gain;wee;0,917;0,64;0,822;0,663;0,452;0,315
2;2;clear;urinate;0,857;0,327;0,573;0,36;0,5;0,353
2;2;clear;pee;0,857;0,327;0,573;0,449;0,529;0,391
2;2;clear;piss;0,857;0,327;0,573;0,354;0,462;0,268
2;2;clear;tinkle;0,857;0,327;0,573;0,562;0,529;0,356
2;2;clear;wee;0,857;0,327;0,573;0,663;0,452;0,315
2;2;earn;urinate;0,865;0,769;0,817;0,36;0,5;0,353
2;2;earn;pee;0,865;0,769;0,817;0,449;0,529;0,391
2;2;earn;piss;0,865;0,769;0,817;0,354;0,462;0,268
2;2;earn;tinkle;0,865;0,769;0,817;0,562;0,529;0,356
2;2;earn;wee;0,865;0,769;0,817;0,663;0,452;0,315
2;2;realize;urinate;0,757;0,462;0,647;0,36;0,5;0,353
2;2;pee;realize;0,449;0,529;0,391;0,757;0,462;0,647
2;2;piss;realize;0,354;0,462;0,268;0,757;0,462;0,647
2;2;realize;tinkle;0,757;0,462;0,647;0,562;0,529;0,356
2;2;realize;wee;0,757;0,462;0,647;0,663;0,452;0,315
2;2;fix;urinate;0,76;0,538;0,519;0,36;0,5;0,353
2;2;fix;pee;0,76;0,538;0,519;0,449;0,529;0,391
2;2;fix;piss;0,76;0,538;0,519;0,354;0,462;0,268
2;2;fix;tinkle;0,76;0,538;0,519;0,562;0,529;0,356
2;2;fix;wee;0,76;0,538;0,519;0,663;0,452;0,315
1;3;collection;series;0,725;0,311;0,588;0,622;0,431;0,42
1;4;collection;miscellany;0,725;0,311;0,588;0,5;0,412;0,384
1;3;celestial;heavenly;0,817;0,36;0,731;0,844;0,452;0,712
1;2;bridle;flange;0,427;0,367;0,386;0,5;0,306;0,39
1;2;narrow;thin;0,26;0,368;0,356;0,469;0,337;0,356
1;2;narrow;slim;0,26;0,368;0,356;0,562;0,18;0,296
1;2;narrow;slender;0,26;0,368;0,356;0,812;0,548;0,664
1;2;narrow;skinny;0,26;0,368;0,356;0,333;0,333;0,298
1;2;lean;narrow;0,734;0,353;0,438;0,26;0,368;0,356
1;2;cup;head;0,615;0,167;0,231;0,53;0,472;0,558
6;26;sadly;unfortunately;0,047;0,255;0,216;0,104;0,494;0,281
1;2;cake;tart;0,81;0,375;0,287;0,719;0,38;0,219
1;4;adjust;change;0,647;0,327;0,638;0,625;0,575;0,606
1;3;change;edit;0,625;0,575;0,606;0,51;0,41;0,544
1;3;edit;modify;0,51;0,41;0,544;0,458;0,584;0,625
1;3;adieu;goodbye;0,25;0,471;0,342;0,24;0,389;0,328
1;3;adieu;bye;0,25;0,471;0,342;0,375;0,398;0,321
2;6;beautiful;fabulous;0,875;0,614;0,648;0,979;0,66;0,797
2;6;amazing;beautiful;0,906;0,837;0,849;0,875;0,614;0,648
2;6;astonishing;beautiful;0,844;0,802;0,821;0,875;0,614;0,648
2;6;beautiful;wondrous;0,875;0,614;0,648;0,854;0,679;0,818
2;6;beautiful;fab;0,875;0,614;0,648;0,49;0,38;0,406
2;6;beautiful;marvelous;0,875;0,614;0,648;0,948;0,637;0,778
2;6;awesome;beautiful;0,98;0,897;0,891;0,875;0,614;0,648
2;6;beautiful;fantastic;0,875;0,614;0,648;0,969;0,696;0,831
1;3;fabulous;great;0,979;0,66;0,797;0,958;0,665;0,81
1;3;amazing;great;0,906;0,837;0,849;0,958;0,665;0,81
1;3;astonishing;great;0,844;0,802;0,821;0,958;0,665;0,81
1;3;great;wondrous;0,958;0,665;0,81;0,854;0,679;0,818
1;3;fab;great;0,49;0,38;0,406;0,958;0,665;0,81
1;3;great;marvelous;0,958;0,665;0,81;0,948;0,637;0,778
1;3;awesome;great;0,98;0,897;0,891;0,958;0,665;0,81
1;3;fantastic;great;0,969;0,696;0,831;0,958;0,665;0,81
1;3;fabulous;glorious;0,979;0,66;0,797;0,959;0,673;0,827
1;3;amazing;glorious;0,906;0,837;0,849;0,959;0,673;0,827
1;3;astonishing;glorious;0,844;0,802;0,821;0,959;0,673;0,827
1;3;glorious;wondrous;0,959;0,673;0,827;0,854;0,679;0,818
1;3;fab;glorious;0,49;0,38;0,406;0,959;0,673;0,827
1;3;glorious;marvelous;0,959;0,673;0,827;0,948;0,637;0,778
1;3;awesome;glorious;0,98;0,897;0,891;0,959;0,673;0,827
1;3;fantastic;glorious;0,969;0,696;0,831;0,959;0,673;0,827
1;3;fabulous;marvellous;0,979;0,66;0,797;0,878;0,809;0,849
1;3;amazing;marvellous;0,906;0,837;0,849;0,878;0,809;0,849
1;3;astonishing;marvellous;0,844;0,802;0,821;0,878;0,809;0,849
1;3;marvellous;wondrous;0,878;0,809;0,849;0,854;0,679;0,818
1;3;fab;marvellous;0,49;0,38;0,406;0,878;0,809;0,849
1;3;marvellous;marvelous;0,878;0,809;0,849;0,948;0,637;0,778
1;3;awesome;marvellous;0,98;0,897;0,891;0,878;0,809;0,849
1;3;fantastic;marvellous;0,969;0,696;0,831;0,878;0,809;0,849
1;2;fit;satisfy;0,604;0,45;0,632;0,867;0,79;0,705
1;2;delight;fit;0,949;0,666;0,647;0,604;0,45;0,632
