FamilyWeight;LanguageWeight;from_word;to_word
1;3;across-the-board;thwartwise
1;3;across-the-board;transversal
1;3;attach to;show
1;3;attach to;usher
1;3;accompany;attach to
1;3;attach to;escort
1;3;come with;show
1;3;come with;usher
1;3;accompany;come with
1;3;come with;escort
1;3;go with;show
1;3;go with;usher
1;3;accompany;go with
1;3;escort;go with
1;4;évora;évora district
1;2;account;bank account
1;4;maidenhood;purity
1;4;maidhood;purity
1;4;purity;virginity
1;2;anchorite;hermit
1;7;gard;gardon
1;9;gulf of morbihan;morbihan
2;5;contrariwise;yet
2;5;but;contrariwise
2;5;contrariwise;however
1;3;mason and dixon's line;mason-dixon line
1;4;metropolitan city of palermo;palermo
1;2;ancient;archaic
1;4;reggio calabria;reggio di calabria
1;2;absorb;receive
1;6;province of trieste;trieste
2;10;caucasia;caucasus
3;3;cap;hat
1;3;abdominal;abs
1;3;abs;ventral
1;3;ab;abdominal
1;3;ab;ventral
2;5;accidental;coincidental
2;3;if only;would
2;3;if only;would that
1;3;holy;sacrum
1;2;sacred;sacrum
1;2;sacral;sacrum
2;5;view;visual
2;3;abolishment;abrogation
2;3;abolition;abrogation
1;4;analgesic;anodyne
1;4;analgesic;analgetic
1;4;anodyne;painkiller
1;4;analgesic;painkiller
1;4;analgetic;painkiller
1;4;anti-inflammatory;antiphlogistic
1;4;antiinflammatory;antiphlogistic
1;4;anti-phlogistic;antiphlogistic
1;4;anti-inflammatory;antiinflammatory
1;4;anti-inflammatory;anti-phlogistic
1;4;anti-phlogistic;antiinflammatory
1;4;anti-inflammatory drug;antiphlogistic
1;4;anti-inflammatory;anti-inflammatory drug
1;4;anti-inflammatory drug;antiinflammatory
1;4;anti-inflammatory drug;anti-phlogistic
1;2;disregard;negate
1;3;planetarium;planetary
1;3;belie;dispute
1;3;belie;impugn
1;3;belie;challenge
1;3;belie;contest
1;3;belie;compete
1;3;belie;contend
1;2;cataclysmic;devastating
1;2;cataclysmal;devastating
1;4;abnormality;anomaly
1;3;anomaly;deviance
1;3;anomaly;deviation
1;2;gluttonous;voracious
1;2;edacious;gluttonous
1;2;gluttonous;ravenous
1;2;gluttonous;rapacious
1;2;pemon;pemón
1;2;pemon;pemong
1;2;inseparable;lovebird
1;2;auxiliary verb;help
1;2;assistant;auxiliary verb
1;2;auxiliary;auxiliary verb
1;2;help;helping verb
1;2;assistant;helping verb
1;2;auxiliary;helping verb
1;2;help;subsidiary verb
1;2;assistant;subsidiary verb
1;2;auxiliary;subsidiary verb
1;4;arapaho;arapahoe
1;2;farewell letter;suicide note
1;2;contradict;disavow
1;2;abjure;contradict
1;2;contradict;disclaim
1;2;contradict;disown
1;2;contradict;deny
1;2;contradict;reject
1;2;abnegate;contradict
1;2;be silent;button up
1;2;be silent;close up
1;2;be silent;fall silent
1;2;button up;keep silent
1;2;close up;keep silent
1;2;fall silent;keep silent
1;2;button up;hold one's tongue
1;2;close up;hold one's tongue
1;2;fall silent;hold one's tongue
1;2;button up;remain silent
1;2;close up;remain silent
1;2;fall silent;remain silent
1;2;button up;keep quiet
1;2;close up;keep quiet
1;2;fall silent;keep quiet
1;2;awa;awa-cuaiquer
1;2;awa;awa pit
1;2;awa;cuaiquer
1;2;acid;scathing
1;2;scathing;vitriolic
1;2;caustic;scathing
1;2;bitter;scathing
1;2;acrid;scathing
1;2;acerb;scathing
1;2;acerbic;scathing
1;2;blistering;scathing
1;2;scathing;sulfurous
1;2;scathing;sulphurous
1;2;scathing;virulent
1;2;acid;pungent
1;2;pungent;vitriolic
1;2;caustic;pungent
1;2;bitter;pungent
1;2;acrid;pungent
1;2;acerb;pungent
1;2;acerbic;pungent
1;2;blistering;pungent
1;2;pungent;sulfurous
1;2;pungent;sulphurous
1;2;pungent;virulent
4;9;dawn;daybreak
1;2;antiquity;old
1;2;antique;old
1;2;random;randomized
1;3;ephemeral;ephemeron
1;2;bigoted;intolerant
1;2;collage;mashup
1;2;collage;mash-up
1;2;collage;digital mashup
1;2;collage;digital mash-up
1;2;phylogenetics;phylogeny
3;3;chipmunk;squirrel
3;3;ground squirrel;squirrel
3;3;squirrel;striped squirrel
2;2;want;wish
1;2;sense of taste;tang
1;2;thunder;thunderclap
1;2;clap of thunder;thunder
1;2;peal of thunder;thunder
1;2;coil;spiral
1;2;mammogram;mammography
2;2;sing;song
1;3;vocal cord;vocal fold
1;4;adabtability;flexibility
1;4;adabtability;adaptability
1;2;basaa;bassa
1;2;bassa;mbene
1;4;at disposal;available
1;2;baritone;baritone horn
2;2;scorpio;scorpion
2;2;scorpion;scorpius
1;5;acquisitive;avaricious
1;5;avaricious;moneygrubbing
1;5;avaricious;cash-hungry
1;5;avaricious;covetous
1;2;avaricious;parsimonious
1;2;avaricious;penurious
1;2;avaricious;stingy
1;2;ability;skill
1;2;ability;accomplishment
1;2;ability;acquisition
1;2;ability;acquirement
1;2;ability;attainment
1;2;immeasurable;limitless
1;2;illimitable;immeasurable
1;2;immeasurable;measureless
1;2;cult;educated
1;2;anyway;at least
1;2;anyway;leastways
1;2;anyway;leastwise
1;3;news;present time
1;2;impulse;urge
1;2;configuration;shape
2;2;consist;insist
2;2;comprise;insist
1;2;historian;historical
1;2;historian;historic
1;3;gambler;player
1;2;disappointed;frustrated
1;4;destruction;devastation
1;2;enclosure;fence
1;5;docile;yielding
1;5;indulgent;yielding
1;2;acquiescent;docile
1;2;acquiescent;indulgent
1;2;biddable;docile
1;2;biddable;indulgent
1;2;secession;separation
2;4;heretic;heretical
1;5;capitulation;surrender
1;4;acknowledgement;recognition
1;2;covet;desire
1;4;ridicule;ridiculous
1;3;aspersion;slur
1;3;slander;slur
1;3;calumny;slander
1;3;derogatory;slur
1;3;calumny;derogatory
1;3;denigration;slur
1;3;exultant;triumphal
1;3;exultant;exulting
1;3;exultant;jubilant
1;3;exultant;prideful
1;3;exultant;rejoicing
1;3;fabulous;wondrous
1;3;fab;fabulous
1;3;fabulous;marvelous
1;3;awesome;fabulous
1;3;fabulous;fantastic
1;3;fluctuation;variation
1;3;firmly;steadfastly
1;2;ephemeral;mayfly
1;2;ephemeral;shadfly
1;2;ephemeral;fishfly
1;3;ascribable;assignable
1;3;ascribable;attributable
1;2;overhaul;restructuring
2;5;find;finding
1;3;view;vision
1;3;eyesight;view
1;3;sight;view
1;5;crystal;crystal glass
1;4;contaminate;pollute
1;2;devilish;diabolic
1;2;devilish;diabolical
1;2;demonic;devilish
1;2;demonic;diabolic
1;2;demonic;diabolical
1;2;demoniacal;devilish
1;2;demoniacal;diabolic
1;2;demoniacal;diabolical
1;3;feverish;hectic
1;3;fevered;hectic
1;3;fevered;feverish
1;3;febrile;hectic
1;3;febrile;feverish
1;2;obsequious;vassal
1;2;obsequious;servile
2;2;resort;usage
1;2;disbeliever;heathen
1;2;heathen;unbeliever
1;2;underground;underground railway
1;2;subway;underground
1;2;subterranean;underground railway
1;2;subterranean;subway
2;5;stress;underline
2;5;accent;underline
2;5;accentuate;underline
2;5;emphasize;underline
2;5;emphasise;underline
2;5;punctuate;underline
2;5;stress;underscore
2;5;accent;underscore
2;5;accentuate;underscore
2;5;emphasize;underscore
2;5;emphasise;underscore
2;5;punctuate;underscore
1;2;bald patch;roman tonsure
1;2;admonishment;admonition
1;3;undulated;wavy
1;3;undulated;waved
1;2;peripheral device;suburban
1;2;hominid;human
1;2;massive;monumental
1;5;effectively;efficaciously
1;2;evaluate;pass judgment
2;2;massive;strong
2;2;forceful;massive
2;2;monumental;strong
2;2;forceful;monumental
1;2;essayist;treatiser
1;3;strip;undress
1;2;pirahá;pirahã
1;2;pirahã;pirahán
1;2;múra-pirahã;pirahã
2;4;pamper;spoil
2;4;cosset;spoil
1;5;bliss symbolics;blissymbols
1;3;gimi;west arawe
1;3;arawe occidental;gimi
1;2;primitive;savage
1;2;barbarian;primitive
2;2;shepherd;shepherdess
1;2;scottish;scottish gaelic
1;2;scots gaelic;scottish
1;2;manufacturer;producer
1;3;nationalist;nationalistic
2;3;dome;vault
2;3;cupola;vault
2;2;opposing party;predator
2;2;enemy;opposing party
2;2;adversary;opposing party
2;2;antagonist;opposing party
2;2;foe;opposing party
2;2;opposer;opposing party
1;4;diaphragm;thoracic diaphragm
1;4;diaphragm;midriff
1;2;ebola;ebola hemorrhagic fever
1;2;ebola;ebola virus disease
1;2;spokesman;spokeswoman
1;2;clandestine;stowaway
1;4;adstringent;astringent
1;2;drawback;inconvenient
1;5;digestive system;gastrointestinal tract
1;5;alimentary canal;digestive system
1;5;digestive system;digestive tract
1;5;digestive system;gi tract
1;5;digestive system;gut
2;2;player;playful
1;2;papal;pontifical
1;3;arteriosclerosis;atherosclerosis
1;4;marksman;sharpshooter
2;3;sailboat;sailing ship
2;3;sail;sailboat
2;3;sailboat;sailing vessel
2;3;sailing boat;sailing ship
2;3;sail;sailing boat
2;3;sailing boat;sailing vessel
1;5;affecting;touching
1;5;affecting;moving
1;2;defender;supporter
1;3;aristocracy;nobility
1;3;danish krone;krone
1;2;benchmark;criterion
1;3;emerald green;emerald-green
1;6;addressee;recipient
1;6;addressee;receiver
1;2;cambodian;khmer
1;2;cambodian;central khmer
1;2;blanch;launder
1;2;bleach;launder
1;2;butcher;slaughterer
2;2;hedgehog;porcupine
1;2;autochthonous;native
1;2;autochthonous;indigenous
1;3;abnormality;abnormity
1;2;bare;poor
1;2;bare;insufficient
1;2;bare;inadequate
1;2;poor;spare
1;2;insufficient;spare
1;2;inadequate;spare
2;3;anteroom;waiting room
2;3;antechamber;waiting room
1;9;absence rate;absenteeism
1;2;fiancé;promised
1;2;fiance;promised
1;2;groom-to-be;promised
1;3;abusive;derogatory
1;3;abusive;defamatory
1;3;abusive;injurious
1;3;abusive;invidious
1;3;abusive;opprobrious
1;3;abusive;libelous
1;2;paperlike;papery
1;2;accompanist;escort
1;2;accompanist;call girl
1;2;accompanist;accompanying
1;2;accompanist;companion
1;2;passenger;transient
1;2;passenger;transitory
1;2;ephemeral;passenger
1;2;passenger;short-lived
1;2;passenger;passing
1;2;fugacious;passenger
1;2;passenger;transitional
1;2;brief;passenger
1;2;accurately;precisely
1;2;acuity;insight
1;2;acuteness;insight
1;2;acumen;insight
1;3;adequacy;complacency
1;2;baffled;confused
1;2;befuddled;confused
1;2;bewildered;confused
1;2;confounded;confused
1;2;at sea;confused
1;2;confused;mixed-up
1;2;confused;mazed
1;4;adulate;flatter
1;4;blandish;flatter
1;4;adulate;blandish
1;3;adventurer;adventurous
1;3;adventurer;adventuresome
1;3;advertise;publicise
1;3;advertise;publicize
1;3;affiliate;affiliated
1;2;fissure;slit
1;2;crack;slit
1;2;crevice;slit
1;2;cleft;slit
1;2;rift;slit
3;6;is located in the;located in
1;2;apure;apure river
1;3;drive round;knock over
1;4;teddy;teddy bear
1;2;recidivism;relapse
2;3;appear;emerge
1;3;inductance;self-inductance
1;3;induction;self-inductance
1;3;electromagnetic induction;inductance
1;3;electromagnetic induction;self-inductance
2;9;bonkers;irrational
2;9;illogical;irrational
1;3;airer;clotheshorse
1;2;inadvertent;inadvertently
1;2;maritime;naval
2;2;marginalisation;social exclusion
1;2;handed on;legacy
2;2;merchant;retailer
2;3;immerse;sink
2;3;immerse;settle
2;3;go down;immerse
2;3;go under;immerse
1;3;adjust;coordinate
1;3;coordinate;line up
1;3;aline;coordinate
2;2;alkaline;basic
1;2;allegorical;symbolic
1;2;allegorical;emblematic
1;2;allegorical;emblematical
1;2;allegorical;symbolical
2;2;adverb of place;local adverb
3;5;bride;daughter-in-law
1;2;alsatian;german shepherd
1;2;alsatian;german shepherd dog
1;2;alterable;editable
1;4;quebec;quebec city
1;4;quebec;québec
1;4;quebec;québec city
1;2;extensive;large
1;2;ample;extensive
1;2;large;vast
1;2;ample;vast
1;3;amuse;entertain
2;2;amuse;beguile
2;2;bicycle;cycling
2;2;bike;cycling
2;2;bicycle;bicycling
2;2;bicycling;bike
2;2;bicycle;biking
2;2;bike;biking
1;2;annalist;chronicler
2;3;annals;history
1;2;normative;regulatory
1;2;annoyed;harassed
1;2;annoyed;pestered
1;2;byzantine empire;eastern roman empire
1;4;existent;extant
1;4;existing;extant
1;2;ebon;marshallese
1;3;appraiser;estimator
1;4;appreciative;thankful
1;4;appreciative;grateful
1;8;arguable;debatable
1;8;debatable;moot
1;8;debatable;mooted
1;8;arguable;disputable
1;8;disputable;moot
1;8;disputable;mooted
1;8;arguable;questionable
1;8;moot;questionable
1;8;mooted;questionable
1;3;arguable;defensible
1;3;defensible;moot
1;3;defensible;mooted
1;3;arguable;defendable
1;3;defendable;moot
1;3;defendable;mooted
1;3;goatsbeard;salsify
1;2;black salsify;salsify
1;2;black salsify;goatsbeard
1;2;salsify;spanish salsify
1;2;goatsbeard;spanish salsify
1;2;black oyster plant;salsify
1;2;black oyster plant;goatsbeard
1;2;salsify;serpent root
1;2;goatsbeard;serpent root
1;2;salsify;viper's herb
1;2;goatsbeard;viper's herb
1;2;salsify;viper's grass
1;2;goatsbeard;viper's grass
1;6;artificer;craftsman
1;6;artisan;craftsman
2;2;asleep;sleep
2;2;asleep;kip
2;2;asleep;slumber
1;2;assassin;contract killing
1;2;assassinator;contract killing
1;2;assassin;hitman
1;2;assassinator;hitman
1;2;assassin;professional killer
1;2;assassinator;professional killer
1;3;mobilise;mobilize
1;2;buzz;whispering
1;2;drone;whispering
1;2;craquelure;fissure
1;2;crack;craquelure
1;2;craquelure;crevice
1;2;cleft;craquelure
1;2;craquelure;rift
1;3;astonishingly;surprisingly
1;2;amply;widely
1;4;attendance;presence
1;2;concurrency;economic competition
2;5;informant;informer
2;5;denouncer;informer
1;2;artifice;subterfuge
1;2;ruse;subterfuge
1;3;artifice;gambit
1;3;gambit;ruse
1;3;artifice;ploy
1;3;ploy;ruse
1;2;improbably;remote
1;2;improbable;improbably
1;2;improbably;unlikely
1;2;look;stare
1;2;looking;stare
1;2;awe;regard
1;2;awe;respect
1;5;artillery;ordnance
1;2;asperse;belittle
1;2;belittle;calumniate
1;2;belittle;denigrate
1;2;belittle;slander
1;2;belittle;defame
1;2;belittle;depreciate
1;2;belittle;derogate
1;2;barbaric;savage
1;2;barbarian;barbaric
1;3;autocrat;dictator
1;3;autocrat;potentate
1;3;despot;dictator
1;3;despot;potentate
1;2;monish;warn
1;2;authenticity;veracity
1;2;authenticity;truthfulness
4;10;bible;christian bible
4;10;bible;good book
4;10;bible;holy scripture
4;10;bible;holy writ
4;10;bible;scripture
4;10;bible;word of god
4;10;bible;word
2;4;billards;billiards
1;2;buoy;lifebelt
1;2;buoy;lifebuoy
1;2;buoy;lifering
1;2;buoy;life belt
1;2;buoy;lifesaver
1;2;buoy;life ring
1;2;buoy;life-saver
1;2;buoy;life buoy
1;2;buoy;life preserver
1;2;buoy;life-buoy
1;2;beacon;buoy
1;2;balise;buoy
1;2;extinct language;lost language
1;3;awash;flooded
1;3;awash;inundated
1;3;awash;overflooded
1;3;awash;drowned
1;2;mammal;mammalian
1;3;auto racing;motoring
1;4;atomic;nuclear
1;2;baddie;knave
1;2;baddy;knave
1;2;bandit;knave
1;2;brigand;knave
1;2;baddie;rogue
1;2;baddy;rogue
1;2;bandit;rogue
1;2;brigand;rogue
1;2;asperse;badmouth
1;2;badmouth;calumniate
1;2;badmouth;denigrate
1;2;badmouth;slander
1;2;badmouth;defame
1;2;badmouth;depreciate
1;2;badmouth;derogate
1;2;abdominal pain;stomach pain
1;2;abdominal pain;stomachache
1;2;abdominal pain;stomach ache
1;2;abdominal pain;gastralgia
1;3;commonwealth;community
1;2;bastardize;degenerate
1;2;bastardise;degenerate
2;6;anticoagulant;blood-thinner
2;6;anticoagulant;blood thinner
1;2;broadly;usually
1;2;broadly;normally
1;2;broadly;commonly
1;2;broadly;unremarkably
1;2;broadly;ordinarily
1;2;loosely;usually
1;2;loosely;normally
1;2;commonly;loosely
1;2;loosely;unremarkably
1;2;loosely;ordinarily
1;2;broadly speaking;usually
1;2;broadly speaking;normally
1;2;broadly speaking;commonly
1;2;broadly speaking;unremarkably
1;2;broadly speaking;ordinarily
1;3;in general;usually
1;3;in general;normally
1;3;commonly;in general
1;3;in general;unremarkably
1;3;in general;ordinarily
1;3;in the main;usually
1;3;in the main;normally
1;3;commonly;in the main
1;3;in the main;unremarkably
1;3;in the main;ordinarily
1;2;victorious;winner
1;2;winner;winning
1;2;itch;pruritus
1;2;judicial;juridical
1;2;juridic;juridical
1;2;bamboozle;entangle
1;2;enmesh;entangle
1;2;entangle;play false
1;2;entangle;hoodwink
1;2;entangle;lead by the nose
1;2;snow;tangle
1;2;bamboozle;tangle
1;2;enmesh;tangle
1;2;entangle;tangle
1;2;play false;tangle
1;2;hoodwink;tangle
1;2;lead by the nose;tangle
1;2;mat;snow
1;2;bamboozle;mat
1;2;enmesh;mat
1;2;mat;play false
1;2;hoodwink;mat
1;2;lead by the nose;mat
1;2;snarl;snow
1;2;bamboozle;snarl
1;2;enmesh;snarl
1;2;entangle;snarl
1;2;play false;snarl
1;2;hoodwink;snarl
1;2;lead by the nose;snarl
1;2;banality;platitude
1;2;banality;cliche
1;2;banality;cliché
1;2;banality;commonplace
1;2;banality;bromide
9;32;rio;rio de janeiro
1;3;blaspheme;curse
1;3;blaspheme;cuss
1;3;blaspheme;imprecate
1;2;bridle path;bridleway
1;2;bridle road;bridleway
1;6;geographic;geographical
1;2;giant;gigantic
1;5;belligerent;soldier
1;5;belligerent;warrior
1;5;fighter;soldier
1;5;fighter;warrior
1;5;battler;soldier
1;5;battler;warrior
1;6;inferior;low-grade
2;5;singer;vocalist
1;2;critic;review
1;2;mauritian;morisyen
1;2;mauritian;mauritian creole
1;2;kreol morisyen;mauritian
1;2;bareness;nudity
1;2;bareness;nakedness
1;2;don't-know;hesitant
1;2;ecuadorian;ecuatoriano
1;2;ecuadorian;ecuadorian spanish
1;3;kango;likango
1;3;dibatchua;kango
1;3;dibatchua;likango
1;3;kango;kango pygmy
1;3;kango pygmy;likango
1;3;kango;kibatchua
1;3;kibatchua;likango
1;3;kango;kikango
1;3;kikango;likango
1;2;tourist;touristy
1;4;priceless;unaffordable
1;4;priceless;unpayable
1;4;invaluable;unaffordable
1;4;invaluable;unpayable
1;4;inestimable;unaffordable
1;4;inestimable;unpayable
1;4;begrudge;envy
1;2;bellow;moo
2;8;benediction;blessing
1;2;particularly;specially
1;4;deafening;ear-splitting
1;4;ear-splitting;earsplitting
1;4;ear-splitting;roaring
1;4;ear-splitting;thunderous
1;4;ear-splitting;thundery
1;3;binoculars;telescope
1;2;biographer;cinema
2;4;bionic;bionics
1;5;port victoria;victoria
1;6;blackmailer;extortionist
1;6;blackmailer;extortioner
1;2;blameworthy;exceptionable
1;2;blameworthy;objectionable
1;3;evocative;reminiscent
1;3;blood heat;body temperature
1;2;harbinger;precursor
1;4;barbecue;grill
1;3;nearly;practically
1;3;almost;practically
1;3;practically;virtually
1;3;immediately;instantly
1;3;immediately;straightaway
1;3;immediately;straight off
1;3;immediately;right away
1;3;forthwith;immediately
1;3;immediately;like a shot
1;3;immediately;right now
2;2;assuredly;definitively
2;2;assuredly;definitely
2;2;assuredly;once and for all
2;2;assuredly;once for all
2;2;assuredly;for good
1;2;clearly;distinctly
1;2;delicately;slightly
1;2;delicately;somewhat
1;2;a little;delicately
1;2;a bit;delicately
1;2;a trifle;delicately
1;2;lightly;slightly
1;2;lightly;somewhat
1;2;a little;lightly
1;2;a bit;lightly
1;2;a trifle;lightly
1;3;partial;unfair
1;3;partial;unreasonable
1;2;bottle opener;corkscrew
1;4;simultaneous;synchronous
1;3;simultaneous;simultaneously
1;3;at once;simultaneous
1;3;at the same time;simultaneous
1;2;bounty;munificence
1;2;bounty;magnanimity
1;2;bounty;largess
1;2;bounty;largesse
1;2;bounty;openhandedness
1;2;generosity;munificence
1;2;generosity;magnanimity
1;2;generosity;largess
1;2;generosity;largesse
1;2;generosity;openhandedness
1;2;breathtaking;jawdropping
1;2;breathtaking;jaw-dropping
1;2;botch;bungle
1;2;westphalian;westphalien
1;2;calculated;computed
1;2;vegan;vegan man
1;2;anthropophagy;cannibalism
1;2;caprice;quirk
1;2;quirk;whim
1;2;quench one's thirst;quench thirst
1;2;carafe;ewer
1;2;carafe;pitcher
1;4;caption;subtitle
1;5;cave dweller;caveman
1;3;daimon;fiend
1;3;fiend;genius
1;4;cellulite;cellulitis
2;2;hock;hollow of the knee
2;2;hock;jarret
2;2;gambrel;hollow of the knee
2;2;gambrel;jarret
1;3;heat stroke;sunstroke
1;3;charnel;ossuary
1;3;charnel house;ossuary
1;2;isothermal;isothermally
1;2;isothermally;isothermic
1;2;isothermal;isothermically
1;2;isothermic;isothermically
1;2;vortex;whirlpool
1;2;attenuation;damping
1;3;postnatal;postpartum
1;3;postnatal;postpartum period
1;3;postpartum;postpartum period
1;3;postnatal;puerperium
1;3;postpartum;puerperium
1;3;childbed;postnatal
1;3;childbed;postpartum
1;3;butt;cigarette stub
1;3;butt;cigarette butt
1;2;belgian endive;chicory
1;2;belgian endive;common chicory
1;3;geomorphologic;geomorphological
