from_word;to_word;LanguageWeight;FamilyWeight;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
jumpy;sore;2;2;0,353;0,81;0,216;0,094;0,65;0,224
nervous;sore;2;2;0,235;0,82;0,213;0,094;0,65;0,224
responsive;sore;2;2;0,816;0,569;0,573;0,094;0,65;0,224
sensible;sore;2;2;0,625;0,454;0,312;0,094;0,65;0,224
sensitive;sore;3;2;0,714;0,426;0,254;0,094;0,65;0,224
delicate;sore;2;2;0,583;0,294;0,366;0,094;0,65;0,224
irritable;sore;2;2;0,112;0,952;0,462;0,094;0,65;0,224
nice;sore;2;2;0,93;0,442;0,65;0,094;0,65;0,224
fretful;sore;2;2;0,409;0,689;0,364;0,094;0,65;0,224
smart;sore;2;2;0,906;0,607;0,923;0,094;0,65;0,224
ache;sore;3;2;0,146;0,76;0,312;0,094;0,65;0,224
pain;sore;3;2;0,012;0,765;0,395;0,094;0,65;0,224
pang;sore;2;2;0,146;0,595;0,455;0,094;0,65;0,224
black;sordid;2;2;0,326;0,339;0,39;0,219;0,555;0,447
filthy;sordid;2;2;0,115;0,714;0,321;0,219;0,555;0,447
dirty;sordid;4;3;0,153;0,46;0,17;0,219;0,555;0,447
grubby;sordid;2;2;0,156;0,583;0,176;0,219;0,555;0,447
muddy;sordid;2;2;0,292;0,4;0,283;0,219;0,555;0,447
sloppy;sordid;2;2;0,303;0,441;0,183;0,219;0,555;0,447
nasty;sordid;2;2;0,115;0,62;0,264;0,219;0,555;0,447
foul;sordid;3;2;0,224;0,46;0,355;0,219;0,555;0,447
dingy;sordid;3;2;0,156;0,483;0,343;0,219;0,555;0,447
shabby;sordid;3;2;0,235;0,519;0,259;0,219;0,555;0,447
mean;sordid;2;2;0,44;0,467;0,62;0,219;0,555;0,447
scurvy;sordid;2;2;0,354;0,462;0,312;0,219;0,555;0,447
base;sordid;2;2;0,635;0,298;0,553;0,219;0,555;0,447
abject;sordid;2;2;0,354;0,59;0,417;0,219;0,555;0,447
low;sordid;2;2;0,292;0,22;0,102;0,219;0,555;0,447
medicine;sorcery;2;2;0,708;0,318;0,679;0,279;0,74;0,64
refined;sophisticated;2;1;0,85;0,43;0,653;0,865;0,481;0,845
polished;sophisticated;2;1;0,667;0,413;0,491;0,865;0,481;0,845
dainty;sophisticated;2;2;0,604;0,284;0,424;0,865;0,481;0,845
artful;sophisticated;2;2;0,771;0,608;0,778;0,865;0,481;0,845
sharp;sophisticated;2;2;0,459;0,585;0,585;0,865;0,481;0,845
politic;sophisticated;2;2;0,365;0,581;0,798;0,865;0,481;0,845
reassuring;soothing;2;2;0,847;0,308;0,691;0,625;0,179;0,519
smut;soot;3;2;0,357;0,36;0,349;0,375;0,328;0,292
grime;soot;2;2;0,198;0,5;0,225;0,375;0,328;0,292
melodious;sonorous;2;2;0,932;0,53;0,587;0,646;0,58;0,442
acoustic;sonic;2;2;0,542;0,462;0,536;0,594;0,5;0,481
lay;song;2;1;0,521;0,336;0,491;0,854;0,413;0,5
air;song;3;2;0,708;0,163;0,427;0,854;0,413;0,5
lad;son;3;2;0,637;0,388;0,336;0,792;0,365;0,528
dim;somber;3;2;0,398;0,321;0,273;0,184;0,5;0,38
gruff;somber;2;2;0,323;0,611;0,472;0,184;0,5;0,38
cross;somber;2;2;0,448;0,321;0,569;0,184;0,5;0,38
dusky;somber;2;2;0,229;0,528;0,324;0,184;0,5;0,38
corporeal;somatic;2;2;0,52;0,35;0,461;0,438;0,406;0,444
bodily;somatic;2;2;0,594;0,481;0,557;0,438;0,406;0,444
physical;somatic;2;2;0,75;0,52;0,607;0,438;0,406;0,444
carnal;somatic;2;2;0,417;0,679;0,421;0,438;0,406;0,444
key;solution;3;2;0,615;0,275;0,519;0,79;0,339;0,664
dissolution;solution;4;3;0,204;0,464;0,349;0,79;0,339;0,664
privacy;solitude;2;2;0,52;0,42;0,598;0,208;0,226;0,358
loneliness;solitude;3;2;0,146;0,182;0,222;0,208;0,226;0,358
seclusion;solitude;2;2;0,23;0,558;0,505;0,208;0,226;0,358
desert;solitude;2;2;0,469;0,279;0,389;0,208;0,226;0,358
lone;solitary;4;2;0,198;0,204;0,367;0,224;0,202;0,268
remote;solitary;2;2;0,458;0,333;0,477;0,224;0,202;0,268
lonesome;solitary;4;2;0,281;0,213;0,336;0,224;0,202;0,268
forlorn;solitary;2;2;0,316;0,571;0,217;0,224;0,202;0,268
desolate;solitary;2;2;0,104;0,32;0,228;0,224;0,202;0,268
rigidity;solidity;2;2;0,198;0,53;0,726;0,745;0,444;0,85
deep;solid;2;1;0,49;0,473;0,657;0,667;0,304;0,763
safe;solid;2;2;0,898;0,306;0,759;0,667;0,304;0,763
rigid;solid;3;2;0,357;0,552;0,591;0,667;0,304;0,763
compact;solid;2;2;0,458;0,417;0,673;0,667;0,304;0,763
consistent;solid;2;2;0,786;0,431;0,726;0,667;0,304;0,763
immovable;solid;2;1;0,48;0,31;0,571;0,667;0,304;0,763
agent;solicitor;2;2;0,48;0,439;0,755;0,6;0,479;0,802
application;solicitation;4;2;0,646;0,445;0,726;0,612;0,519;0,415
ceremonial;solemn;3;2;0,771;0,54;0,691;0,708;0,37;0,709
grave;solemn;3;2;0,153;0,385;0,386;0,708;0,37;0,709
sober;solemn;2;1;0,729;0,216;0,568;0,708;0,37;0,709
earnest;solemn;2;2;0,653;0,38;0,67;0,708;0,37;0,709
serious;solemn;5;3;0,5;0,455;0,619;0,708;0,37;0,709
severe;solemn;3;2;0,164;0,735;0,635;0,708;0,37;0,709
lone;sole;2;2;0,198;0,204;0,367;0,427;0,194;0,279
lonely;sole;2;2;0,25;0,226;0,238;0,427;0,194;0,279
private;soldier;2;2;0,661;0,422;0,644;0,392;0,708;0,768
comfort;solace;3;2;0,863;0,231;0,67;0,776;0,294;0,453
consolation;solace;2;2;0,408;0,25;0,304;0,776;0,294;0,453
relief;solace;2;2;0,844;0,278;0,481;0,776;0,294;0,453
dwell;sojourn;3;2;0,698;0,245;0,611;0,514;0,243;0,509
residence;sojourn;3;2;0,615;0,382;0,585;0,514;0,243;0,509
abode;sojourn;3;2;0,62;0,302;0,5;0,514;0,243;0,509
clod;soil;2;2;0,375;0,404;0,365;0,35;0,18;0,356
moist;soggy;3;2;0,47;0,316;0,386;0,312;0,35;0,241
dank;soggy;3;2;0,39;0,381;0,383;0,312;0,35;0,241
humid;soggy;3;2;0,375;0,324;0,366;0,312;0,35;0,241
raw;soggy;2;2;0,143;0,349;0,342;0,312;0,35;0,241
damp;soggy;3;2;0,36;0,279;0,21;0,312;0,35;0,241
sloppy;soggy;2;2;0,303;0,441;0,183;0,312;0,35;0,241
mellow;soft;2;2;0,633;0,069;0,265;0,76;0,179;0,232
snug;soft;2;2;0,867;0,173;0,5;0,76;0,179;0,232
slack;soft;2;2;0,521;0,283;0,446;0,76;0,179;0,232
pacific;soft;2;2;0,627;0,118;0,58;0,76;0,179;0,232
peaceful;soft;2;2;0,867;0,108;0,569;0,76;0,179;0,232
restful;soft;2;2;0,781;0,116;0,413;0,76;0,179;0,232
serene;soft;2;2;0,802;0,132;0,37;0,76;0,179;0,232
lax;soft;2;2;0,43;0,401;0,3;0,76;0,179;0,232
languid;soft;2;2;0,281;0,27;0,283;0,76;0,179;0,232
silky;soft;2;2;0,802;0,397;0,271;0,76;0,179;0,232
slender;soft;2;2;0,812;0,548;0,664;0,76;0,179;0,232
fragile;soft;2;2;0,302;0,163;0,126;0,76;0,179;0,232
flimsy;soft;2;2;0,302;0,396;0,189;0,76;0,179;0,232
small;soft;2;2;0,542;0,205;0,12;0,76;0,179;0,232
infirm;soft;2;2;0,115;0,521;0,21;0,76;0,179;0,232
sickly;soft;2;2;0,188;0,55;0,191;0,76;0,179;0,232
frail;soft;2;2;0,255;0,333;0,069;0,76;0,179;0,232
impotent;soft;2;2;0,146;0,587;0,333;0,76;0,179;0,232
sedate;soft;2;2;0,656;0,157;0,345;0,76;0,179;0,232
benign;soft;2;2;0,694;0,44;0,509;0,76;0,179;0,232
lenient;soft;2;2;0,52;0,451;0,34;0,76;0,179;0,232
placid;soft;3;2;0,64;0,317;0,491;0,76;0,179;0,232
meek;soft;2;2;0,531;0,15;0,198;0,76;0,179;0,232
gracious;soft;2;2;0,918;0,634;0,637;0,76;0,179;0,232
silken;soft;2;2;0,73;0,265;0,394;0,76;0,179;0,232
composed;soft;2;2;0,684;0,385;0,682;0,76;0,179;0,232
pleasurable;soft;2;2;0,948;0,529;0,669;0,76;0,179;0,232
boon;soft;2;2;0,878;0,294;0,642;0,76;0,179;0,232
delectable;soft;2;2;0,781;0,642;0,718;0,76;0,179;0,232
palatable;soft;2;2;0,823;0,5;0,594;0,76;0,179;0,232
delicious;soft;2;2;0,927;0,65;0,589;0,76;0,179;0,232
cavity;socket;4;2;0,466;0,385;0,379;0,583;0,469;0,377
pothole;socket;2;1;0,344;0,294;0,283;0,583;0,469;0,377
pit;socket;3;2;0,408;0,396;0,278;0,583;0,469;0,377
cavern;socket;3;2;0,323;0,36;0,365;0,583;0,469;0,377
sinus;socket;2;1;0,531;0,563;0,34;0,583;0,469;0,377
hollow;socket;3;2;0,3;0,337;0,222;0,583;0,469;0,377
cave;socket;2;2;0,459;0,333;0,38;0,583;0,469;0,377
recess;socket;2;2;0,646;0,51;0,367;0,583;0,469;0,377
hit;sock;2;1;0,235;0,931;0,679;0,5;0,167;0,29
knock;sock;2;1;0,312;0,531;0,527;0,5;0,167;0,29
sedate;sober;2;2;0,656;0,157;0,345;0,729;0,216;0,568
grave;sober;2;1;0,153;0,385;0,386;0,729;0,216;0,568
severe;sober;2;1;0,164;0,735;0,635;0,729;0,216;0,568
sensible;sober;2;2;0,625;0,454;0,312;0,729;0,216;0,568
rational;sober;2;2;0,775;0,347;0,632;0,729;0,216;0,568
sane;sober;2;2;0,76;0,235;0,67;0,729;0,216;0,568
serene;sober;2;2;0,802;0,132;0,37;0,729;0,216;0,568
composed;sober;2;2;0,684;0,385;0,682;0,729;0,216;0,568
placid;sober;2;2;0,64;0,317;0,491;0,729;0,216;0,568
quiescent;sober;2;2;0,5;0,16;0,305;0,729;0,216;0,568
comfortable;snug;5;2;0,927;0,163;0,473;0,867;0,173;0,5
easy;snug;2;2;0,865;0,194;0,373;0,867;0,173;0,5
convenient;snug;2;2;0,846;0,491;0,574;0,867;0,173;0,5
cozy;snug;2;2;0,91;0,356;0,545;0,867;0,173;0,5
comfy;snug;2;2;0,93;0,241;0,625;0,867;0,173;0,5
cosy;snug;3;2;0,847;0,255;0,518;0,867;0,173;0,5
decent;snug;2;2;0,823;0,296;0,653;0,867;0,173;0,5
nice;snug;3;2;0,93;0,442;0,65;0,867;0,173;0,5
agreeable;snug;2;2;0,906;0,5;0,696;0,867;0,173;0,5
pleasant;snug;3;2;0,939;0,31;0,673;0,867;0,173;0,5
proper;snug;2;2;0,796;0,312;0,757;0,867;0,173;0,5
cordial;snug;2;2;0,823;0,312;0,482;0,867;0,173;0,5
amiable;snug;2;2;0,847;0,29;0,483;0,867;0,173;0,5
mild;snug;2;2;0,635;0,198;0,216;0,867;0,173;0,5
snort;snuff;2;1;0,469;0,531;0,413;0,357;0,47;0,377
sniff;snuff;3;2;0,396;0,5;0,318;0,357;0,47;0,377
rejection;snub;2;2;0,08;0,704;0,33;0,229;0,412;0,228
refusal;snub;2;2;0,052;0,61;0,321;0,229;0,412;0,228
blizzard;snowstorm;3;2;0,375;0,726;0,417;0,204;0,833;0,629
gob;snout;2;2;0,28;0,357;0,447;0,276;0,385;0,241
sniff;snort;2;1;0,396;0,5;0,318;0,469;0,531;0,413
slumber;snooze;3;2;0,592;0,191;0,426;0,235;0,357;0,282
nap;snooze;3;2;0,66;0,098;0,342;0,235;0,357;0,282
cocky;snooty;2;1;0,26;0,784;0,519;0,39;0,455;0,446
sniff;snoop;2;1;0,396;0,5;0,318;0,134;0,74;0,434
sneak;snoop;3;2;0,281;0,745;0,449;0,134;0,74;0,434
shred;snippet;2;2;0,224;0,75;0,627;0,612;0,41;0,368
section;snip;2;2;0,5;0,269;0,421;0,417;0,327;0,268
segment;snip;2;2;0,469;0,29;0,44;0,417;0,327;0,268
slice;snip;2;2;0,583;0,375;0,303;0,417;0,327;0,268
giggle;snicker;2;2;0,719;0,618;0,36;0,708;0,693;0,409
chuckle;snicker;2;2;0,844;0,736;0,481;0,708;0,693;0,409
sarcasm;sneer;2;2;0,125;0,685;0,346;0,133;0,755;0,345
fragment;snatch;3;2;0,211;0,316;0,429;0,219;0,861;0,691
scrap;snatch;2;2;0,156;0,339;0,173;0,219;0,861;0,691
grumble;snarl;2;2;0,101;0,75;0,333;0,43;0,787;0,455
growl;snarl;2;1;0,194;0,764;0,482;0,43;0,787;0,455
grunt;snarl;2;1;0,286;0,798;0,392;0,43;0,787;0,455
net;snare;2;2;0,441;0,288;0,417;0,229;0,85;0,466
mesh;snare;2;2;0,429;0,235;0,371;0,229;0,85;0,466
noose;snare;3;2;0,356;0,3;0,33;0,229;0,85;0,466
catch;snare;4;2;0,531;0,437;0,552;0,229;0,85;0,466
pit;snare;2;2;0,408;0,396;0,278;0,229;0,85;0,466
record;snapshot;2;2;0,552;0,421;0,5;0,573;0,578;0,588
photo;snapshot;3;2;0,729;0,327;0,431;0,573;0,578;0,588
photograph;snapshot;2;1;0,677;0,353;0,358;0,573;0,578;0,588
snap;snapshot;2;2;0,344;0,517;0,352;0,573;0,578;0,588
picture;snapshot;2;2;0,714;0,308;0,462;0,573;0,578;0,588
ratty;snappy;2;2;0,354;0,45;0,358;0,573;0,592;0,418
neat;snappy;2;2;0,878;0,235;0,491;0,573;0,592;0,418
smart;snappy;2;2;0,906;0,607;0,923;0,573;0,592;0,418
grumpy;snappy;2;1;0,198;0,808;0,559;0,573;0,592;0,418
racy;snappy;3;2;0,427;0,566;0,39;0,573;0,592;0,418
fine;snappy;2;2;0,823;0,24;0,647;0,573;0,592;0,418
saucy;snappy;2;2;0,25;0,653;0,391;0,573;0,592;0,418
breezy;snappy;2;2;0,531;0,472;0,482;0,573;0,592;0,418
animated;snappy;2;2;0,823;0,676;0,538;0,573;0,592;0,418
brisk;snappy;2;2;0,719;0,745;0,742;0,573;0,592;0,418
lovely;snappy;2;2;0,917;0,456;0,741;0,573;0,592;0,418
nice;snappy;2;2;0,93;0,442;0,65;0,573;0,592;0,418
live;snappy;2;2;0,88;0,673;0,676;0,573;0,592;0,418
lively;snappy;2;2;0,847;0,81;0,642;0,573;0,592;0,418
alive;snappy;2;2;0,816;0,637;0,731;0,573;0,592;0,418
perky;snappy;2;2;0,896;0,792;0,673;0,573;0,592;0,418
fleet;snap;2;2;0,547;0,43;0,623;0,344;0,517;0,352
quick;snap;2;2;0,704;0,755;0,75;0,344;0,517;0,352
agile;snap;2;2;0,8;0,657;0,775;0,344;0,517;0,352
rash;snap;2;2;0,219;0,82;0,491;0,344;0,517;0,352
nimble;snap;2;2;0,833;0,729;0,769;0,344;0,517;0,352
rapid;snap;2;2;0,667;0,788;0,768;0,344;0,517;0,352
express;snap;2;2;0,76;0,623;0,691;0,344;0,517;0,352
prompt;snap;2;2;0,602;0,548;0,582;0,344;0,517;0,352
click;snap;3;2;0,536;0,365;0,268;0,344;0,517;0,352
crash;snap;2;2;0,194;0,906;0,355;0,344;0,517;0,352
bang;snap;2;2;0,265;0,951;0,74;0,344;0,517;0,352
picture;snap;2;2;0,714;0,308;0,462;0,344;0,517;0,352
photo;snap;2;2;0,729;0,327;0,431;0,344;0,517;0,352
flip;snap;2;1;0,281;0,529;0,435;0,344;0,517;0,352
abruptly;snap;2;2;0,25;0,808;0,556;0,344;0,517;0,352
headlong;snap;2;2;0,354;0,548;0,409;0,344;0,517;0,352
sharp;snap;2;2;0,459;0,585;0,585;0,344;0,517;0,352
hitch;snag;2;2;0,512;0,48;0,554;0,417;0,25;0,339
segment;snack;2;2;0,469;0,29;0,44;0,646;0,407;0,345
proportion;snack;2;2;0,541;0,462;0,518;0,646;0,407;0,345
section;snack;2;2;0,5;0,269;0,421;0,646;0,407;0,345
bit;snack;2;2;0,427;0,31;0,225;0,646;0,407;0,345
filth;smut;3;2;0,194;0,592;0,319;0,357;0,36;0,349
grime;smut;3;2;0,198;0,5;0,225;0,357;0,36;0,349
complacent;smug;2;1;0,625;0,452;0,518;0,198;0,552;0,587
slick;smoothly;2;2;0,388;0,383;0,349;0,821;0,134;0,488
moderate;smooth;2;2;0,582;0,19;0,453;0,823;0,127;0,281
benign;smooth;2;2;0,694;0,44;0,509;0,823;0,127;0,281
lenient;smooth;3;2;0,52;0,451;0,34;0,823;0,127;0,281
placid;smooth;3;2;0,64;0,317;0,491;0,823;0,127;0,281
sedate;smooth;2;2;0,656;0,157;0,345;0,823;0,127;0,281
quiet;smooth;2;2;0,792;0,105;0,431;0,823;0,127;0,281
serene;smooth;2;2;0,802;0,132;0,37;0,823;0,127;0,281
composed;smooth;2;2;0,684;0,385;0,682;0,823;0,127;0,281
calm;smooth;2;2;0,875;0,1;0,282;0,823;0,127;0,281
peaceful;smooth;2;2;0,867;0,108;0,569;0,823;0,127;0,281
quiescent;smooth;2;2;0,5;0,16;0,305;0,823;0,127;0,281
refined;smooth;2;2;0,85;0,43;0,653;0,823;0,127;0,281
genteel;smooth;2;2;0,917;0,333;0,656;0,823;0,127;0,281
mellow;smooth;2;2;0,633;0,069;0,265;0,823;0,127;0,281
slick;smooth;3;2;0,388;0,383;0,349;0,823;0,127;0,281
silent;smooth;2;2;0,469;0,125;0,28;0,823;0,127;0,281
pacific;smooth;2;2;0,627;0,118;0,58;0,823;0,127;0,281
restful;smooth;2;2;0,781;0,116;0,413;0,823;0,127;0,281
bald;smooth;2;1;0,306;0,184;0,268;0,823;0,127;0,281
sleek;smooth;4;2;0,75;0,484;0,643;0,823;0,127;0,281
glossy;smooth;2;2;0,802;0,519;0,807;0,823;0,127;0,281
clean;smooth;2;1;0,827;0,17;0,5;0,823;0,127;0,281
glib;smooth;2;2;0,438;0,433;0,381;0,823;0,127;0,281
civil;smooth;2;2;0,521;0,281;0,517;0,823;0,127;0,281
cigarette;smoke;2;2;0,219;0,528;0,304;0,188;0,5;0,391
overall;smock;2;2;0,583;0,37;0,67;0,429;0,25;0,25
rank;smelly;2;1;0,531;0,38;0,686;0,1;0,528;0,245
flair;smell;2;2;0,775;0,471;0,676;0,51;0,52;0,33
mark;smear;2;2;0,491;0,231;0,6;0,23;0,433;0,4
flaw;smear;2;2;0,319;0,491;0,175;0,23;0,433;0,4
blot;smear;2;2;0,365;0,304;0,223;0,23;0,433;0,4
blur;smear;2;2;0,268;0,471;0,205;0,23;0,433;0,4
patch;smear;2;2;0,439;0,288;0,283;0,23;0,433;0,4
dab;smear;2;2;0,51;0,337;0,34;0,23;0,433;0,4
blemish;smear;2;2;0,219;0,558;0,272;0,23;0,433;0,4
ruin;smash;2;2;0,125;0,588;0,192;0,195;0,692;0,53
crash;smash;3;2;0,194;0,906;0,355;0,195;0,692;0,53
doom;smash;2;2;0,073;0,75;0,442;0,195;0,692;0,53
debacle;smash;2;2;0,156;0,606;0,266;0,195;0,692;0,53
fall;smash;2;2;0,177;0,657;0,221;0,195;0,692;0,53
collapse;smash;2;2;0,208;0,689;0,342;0,195;0,692;0,53
bankruptcy;smash;2;2;0,01;0,696;0,209;0,195;0,692;0,53
pounce;smash;2;2;0,49;0,657;0,518;0,195;0,692;0,53
disaster;smash;2;2;0,082;0,892;0,433;0,195;0,692;0,53
calamity;smash;2;2;0,122;0,795;0,343;0,195;0,692;0,53
neat;smart;2;2;0,878;0,235;0,491;0,906;0,607;0,923
live;smart;2;2;0,88;0,673;0,676;0,906;0,607;0,923
racy;smart;2;2;0,427;0,566;0,39;0,906;0,607;0,923
lively;smart;2;2;0,847;0,81;0,642;0,906;0,607;0,923
alive;smart;2;2;0,816;0,637;0,731;0,906;0,607;0,923
animated;smart;2;2;0,823;0,676;0,538;0,906;0,607;0,923
brisk;smart;2;2;0,719;0,745;0,742;0,906;0,607;0,923
perky;smart;2;2;0,896;0,792;0,673;0,906;0,607;0,923
dinky;smart;2;2;0,357;0,451;0,358;0,906;0,607;0,923
rugged;smart;2;2;0,561;0,569;0,793;0,906;0,607;0,923
harsh;smart;2;2;0,25;0,65;0,623;0,906;0,607;0,923
austere;smart;2;2;0,5;0,39;0,422;0,906;0,607;0,923
nice;smart;2;2;0,93;0,442;0,65;0,906;0,607;0,923
cute;smart;2;2;0,92;0,528;0,579;0,906;0,607;0,923
nimble;smart;2;2;0,833;0,729;0,769;0,906;0,607;0,923
bright;smart;3;2;0,89;0,527;0,812;0,906;0,607;0,923
posh;smart;2;2;0,823;0,337;0,75;0,906;0,607;0,923
ingenious;smart;2;2;0,76;0,69;0,891;0,906;0,607;0,923
ready;smart;2;2;0,77;0,388;0,648;0,906;0,607;0,923
nifty;smart;2;2;0,74;0,745;0,815;0,906;0,607;0,923
poignant;smart;2;2;0,646;0,444;0,518;0,906;0,607;0,923
shrill;smart;2;2;0,312;0,721;0,64;0,906;0,607;0,923
keen;smart;2;2;0,823;0,719;0,806;0,906;0,607;0,923
edgy;smart;2;2;0,281;0,895;0,306;0,906;0,607;0,923
eager;smart;2;2;0,521;0,812;0,306;0,906;0,607;0,923
judicious;smart;2;2;0,63;0,432;0,772;0,906;0,607;0,923
breezy;smart;2;2;0,531;0,472;0,482;0,906;0,607;0,923
merry;smart;2;2;0,979;0,731;0,764;0,906;0,607;0,923
elegant;smart;3;2;0,865;0,5;0,685;0,906;0,607;0,923
impetuous;smart;2;2;0,602;0,814;0,712;0,906;0,607;0,923
cross;smart;2;2;0,448;0,321;0,569;0,906;0,607;0,923
narrow;small;2;2;0,26;0,368;0,356;0,542;0,205;0,12
dinky;small;2;2;0,357;0,451;0,358;0,542;0,205;0,12
puny;small;2;2;0,312;0,324;0,135;0,542;0,205;0,12
slight;small;3;2;0,521;0,24;0,155;0,542;0,205;0,12
brief;small;2;2;0,469;0,3;0,279;0,542;0,205;0,12
curt;small;2;2;0,245;0,61;0,452;0,542;0,205;0,12
concise;small;2;2;0,583;0,298;0,62;0,542;0,205;0,12
insignificant;small;2;2;0,083;0,306;0,114;0,542;0,205;0,12
negligible;small;3;2;0,177;0,292;0,232;0,542;0,205;0,12
slim;small;2;2;0,562;0,18;0,296;0,542;0,205;0,12
low;small;3;2;0,292;0,22;0,102;0,542;0,205;0,12
slender;small;2;2;0,812;0,548;0,664;0,542;0,205;0,12
mild;small;2;2;0,635;0,198;0,216;0,542;0,205;0,12
fragile;small;2;2;0,302;0,163;0,126;0,542;0,205;0,12
flimsy;small;2;2;0,302;0,396;0,189;0,542;0,205;0,12
infirm;small;2;2;0,115;0,521;0,21;0,542;0,205;0,12
sickly;small;2;2;0,188;0,55;0,191;0,542;0,205;0,12
slack;small;2;2;0,521;0,283;0,446;0,542;0,205;0,12
impotent;small;2;2;0,146;0,587;0,333;0,542;0,205;0,12
lean;small;2;2;0,734;0,353;0,438;0,542;0,205;0,12
slightly;small;2;2;0,47;0,274;0,255;0,542;0,205;0,12
minute;small;2;2;0,582;0,279;0,356;0,542;0,205;0,12
sleazy;small;2;2;0,292;0,674;0,37;0,542;0,205;0,12
beat;smack;2;1;0,279;0,647;0,492;0,323;0,662;0,381
slap;smack;2;2;0,1;0,804;0,518;0,323;0,662;0,381
savor;smack;2;2;0,827;0,552;0,526;0,323;0,662;0,381
flavor;smack;2;2;0,885;0,479;0,392;0,323;0,662;0,381
insidious;sly;2;2;0,146;0,622;0,48;0,573;0,69;0,75
clandestine;sly;2;2;0,425;0,677;0,469;0,573;0,69;0,75
foxy;sly;4;3;0,552;0,642;0,679;0,573;0,69;0,75
cute;sly;2;2;0,92;0,528;0,579;0,573;0,69;0,75
leery;sly;2;2;0,337;0,64;0,41;0,573;0,69;0,75
fly;sly;2;1;0,76;0,775;0,676;0,573;0,69;0,75
crafty;sly;2;1;0,589;0,679;0,783;0,573;0,69;0,75
cagey;sly;2;1;0,542;0,363;0,582;0,573;0,69;0,75
drab;slut;2;1;0,327;0,3;0,242;0,071;0,808;0,309
bitch;slut;2;1;0,276;0,74;0,343;0,071;0,808;0,309
slag;slut;2;1;0,266;0,6;0,254;0,071;0,808;0,309
grease;slush;2;2;0,255;0,404;0,306;0,427;0,283;0,296
shame;slur;2;2;0,06;0,67;0,155;0,115;0,814;0,427
reflection;slur;2;2;0,71;0,5;0,528;0,115;0,814;0,427
blot;slur;2;2;0,365;0,304;0,223;0,115;0,814;0,427
blemish;slur;2;2;0,219;0,558;0,272;0,115;0,814;0,427
blur;slur;2;2;0,268;0,471;0,205;0,115;0,814;0,427
rest;slumber;2;2;0,907;0,167;0,3;0,592;0,191;0,426
sleeping;slumber;3;3;0,704;0,091;0,312;0,592;0,191;0,426
inactive;sluggish;3;2;0,271;0,167;0,159;0,224;0,124;0,155
languid;sluggish;2;2;0,281;0,27;0,283;0,224;0,124;0,155
indolent;sluggish;2;2;0,177;0,381;0,259;0,224;0,124;0,155
bullet;slug;2;1;0,408;0,794;0,634;0,276;0,37;0,16
portion;slug;2;2;0,536;0,364;0,398;0,276;0,37;0,16
part;slug;2;2;0,663;0,278;0,36;0,276;0,37;0,16
piece;slug;2;2;0,646;0,245;0,367;0,276;0,37;0,16
dirt;sludge;2;2;0,112;0,5;0,236;0,354;0,396;0,229
slobber;sludge;2;2;0,35;0,375;0,278;0,354;0,396;0,229
ooze;sludge;3;2;0,344;0,577;0,333;0,354;0,396;0,229
mire;sludge;2;2;0,344;0,376;0,298;0,354;0,396;0,229
deposit;sludge;2;2;0,54;0,379;0,483;0,354;0,396;0,229
sediment;sludge;2;2;0,438;0,306;0,372;0,354;0,396;0,229
residue;sludge;2;2;0,354;0,33;0,183;0,354;0,396;0,229
silt;sludge;3;2;0,51;0,269;0,2;0,354;0,396;0,229
slime;sludge;3;2;0,3;0,37;0,183;0,354;0,396;0,229
backward;slow;2;2;0,309;0,367;0,25;0,357;0,073;0,131
blunt;slow;2;2;0,551;0,68;0,925;0,357;0,073;0,131
languid;slow;2;2;0,281;0,27;0,283;0,357;0,073;0,131
ponderous;slow;2;2;0,29;0,45;0,534;0,357;0,073;0,131
deliberate;slow;2;2;0,551;0,654;0,682;0,357;0,073;0,131
easy;slow;2;2;0,865;0,194;0,373;0,357;0,073;0,131
idiotic;slow;2;2;0,104;0,62;0,17;0,357;0,073;0,131
silly;slow;2;2;0,384;0,349;0,161;0,357;0,073;0,131
imbecile;slow;2;2;0,082;0,569;0,26;0,357;0,073;0,131
goofy;slow;2;2;0,281;0,224;0,179;0,357;0,073;0,131
asinine;slow;2;2;0,429;0,472;0,433;0,357;0,073;0,131
inane;slow;2;2;0,271;0,35;0,268;0,357;0,073;0,131
insipid;slow;2;2;0,214;0,25;0,241;0,357;0,073;0,131
boring;slow;2;2;0,194;0,217;0,125;0,357;0,073;0,131
dull;slow;2;2;0,194;0,12;0,185;0,357;0,073;0,131
quagmire;slough;3;3;0,318;0,48;0,413;0,265;0,39;0,2
morass;slough;3;3;0,387;0,348;0,375;0,265;0,39;0,2
marsh;slough;3;3;0,302;0,358;0,277;0,265;0,39;0,2
bog;slough;4;3;0,302;0,361;0,365;0,265;0,39;0,2
fen;slough;2;2;0,49;0,276;0,379;0,265;0,39;0,2
mire;slough;2;2;0,344;0,376;0,298;0,265;0,39;0,2
puddle;slough;2;2;0,396;0,302;0,298;0,265;0,39;0,2
pool;slough;2;2;0,625;0,356;0,598;0,265;0,39;0,2
idleness;sloth;3;2;0,308;0,33;0,228;0,198;0,14;0,125
inaction;sloth;2;2;0,323;0,225;0,325;0,198;0,14;0,125
hiatus;slot;2;2;0,479;0,294;0,352;0,469;0,337;0,337
gap;slot;2;2;0,396;0,451;0,357;0,469;0,337;0,337
