WordWeight;FamilyWeight;LanguageWeight;from_word;to_word;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
23;6;23;granddaughter;nephew;6,86;4,6;5,33;6,75;4,33;5,94
53;10;52;granddaughter;niece;6,86;4,6;5,33;6,52;3,95;5,36
7;3;4;granddaughter;grandfather;6,86;4,6;5,33;5,68;3,77;6,15
5;4;5;granddaughter;child (descendant);6,86;4,6;5,33;7,2;5,33;5,2
13;11;13;granddaughter;grandchild;6,86;4,6;5,33;7;3,9;5,68
3;3;3;aunt;niece;6,56;2,71;4,28;6,52;3,95;5,36
8;5;6;aunt;cousin;6,56;2,71;4,28;6,11;2,6;5,28
16;5;16;aunt;sister;6,56;2,71;4,28;7;3,86;5,59
24;9;21;aunt;uncle;6,56;2,71;4,28;6,5;4,05;5,24
13;6;13;aunt;mother;6,56;2,71;4,28;7,53;4,73;6,11
4;3;4;aunt;stepmother;6,56;2,71;4,28;3,67;3,69;4,17
5;5;5;nephew;uncle;6,75;4,33;5,94;6,5;4,05;5,24
9;8;9;nephew;cousin;6,75;4,33;5,94;6,11;2,6;5,28
104;28;82;nephew;niece;6,75;4,33;5,94;6,52;3,95;5,36
3;3;3;nephew;stepson;6,75;4,33;5,94;4,81;3,65;4,57
4;3;4;nephew;child (young human);6,75;4,33;5,94;7,2;5,33;5,2
7;6;7;nephew;child (descendant);6,75;4,33;5,94;7,2;5,33;5,2
11;9;10;niece;cousin;6,52;3,95;5,36;6,11;2,6;5,28
5;4;5;niece;stepdaughter;6,52;3,95;5,36;5,47;3,55;4,88
4;4;4;niece;child (descendant);6,52;3,95;5,36;7,2;5,33;5,2
3;3;3;stepfather;uncle;3,72;3,59;3,79;6,5;4,05;5,24
4;4;4;stepfather;stepmother;3,72;3,59;3,79;3,67;3,69;4,17
5;5;5;stepfather;father;3,72;3,59;3,79;6,88;3,68;5,19
3;3;3;stepmother;mother;3,67;3,69;4,17;7,53;4,73;6,11
47;16;45;stepson;stepdaughter;4,81;3,65;4,57;5,47;3,55;4,88
3;3;3;stepson;boy;4,81;3,65;4,57;5,84;4,11;5,5
53;24;53;widower;widow;2,26;2,83;3,23;2,28;3,5;4,12
4;3;4;fight;hit;3,54;6,33;4,68;3,95;5,48;5,15
9;4;9;fight;scold;3,54;6,33;4,68;2,77;4,19;4,59
23;11;22;fight;battle;3,54;6,33;4,68;3,52;6,25;5,63
17;8;15;fight;kill;3,54;6,33;4,68;1,81;6,81;3,61
6;3;6;fight;shoot;3,54;6,33;4,68;3,5;6;4,67
7;5;7;fight;strike or beat;3,54;6,33;4,68;3,72;5,52;4,435
4;4;4;fight;pound;3,54;6,33;4,68;4,62;4,26;6,11
3;3;3;fight;bite;3,54;6,33;4,68;3,52;5,1;6,58
10;5;8;battle;war;3,52;6,25;5,63;2,23;6,27;3,27
5;5;5;battle;army;3,52;6,25;5,63;4,65;4,49;4,65
41;14;40;soldier;army;5,45;5,9;5,84;4,65;4,49;4,65
5;4;5;club;stick;6,5;3,76;5,11;5,27;3,81;5,82
14;12;14;club;tree;6,5;3,76;5,11;7,59;2,67;5,62
4;4;4;club;firewood;6,5;3,76;5,11;6,09;4,58;5,95
13;12;13;club;wood;6,5;3,76;5,11;5,82;3,5;6,37
8;6;8;club;post;6,5;3,76;5,11;5,05;3,58;6,32
3;3;3;club;pestle;6,5;3,76;5,11;4,67;3;5,06
25;13;25;spear;arrow;4,43;4,7;5;5,24;3,91;5,53
7;6;7;spear;sword;4,43;4,7;5;5,27;5,95;6
16;3;16;fortress;tower;4,82;3,77;6,55;5,24;3,86;5,45
4;4;4;fortress;wall (of house);4,82;3,77;6,55;5,06;2,9;4,22
4;4;4;fortress;fence;4,82;3,77;6,55;5,05;2,7;5,2
10;8;9;defeat;victory;3,74;4,14;3,87;7,59;5,9;6,95
5;5;5;attack;strike or beat;2;7,05;3,39;3,72;5,52;4,435
21;10;17;defend;rescue;6,3;4,55;6,64;7,04;5;5,94
36;11;33;defend;preserve;6,3;4,55;6,64;4,9;3;6
8;5;7;defend;forbid;6,3;4,55;6,64;2,82;4,85;4,48
10;6;10;defend;guard;6,3;4,55;6,64;5,89;3,6;4,06
7;3;7;defend;herd (something);6,3;4,55;6,64;5,67;3,33;5
29;8;26;defend;protect;6,3;4,55;6,64;6,83;3,7;5,83
3;3;3;defend;prevent;6,3;4,55;6,64;5,42;4,18;6,21
3;3;3;surrender;allow or permit;3,73;4,58;3,88;5,26;3,76;4,68
15;5;15;prisoner;prison;2,67;5;2,41;1,94;5,1;3,54
15;6;15;guard;preserve;5,89;3,6;4,06;4,9;3;6
3;3;3;guard;army;5,89;3,6;4,06;4,65;4,49;4,65
17;6;17;guard;herd (something);5,89;3,6;4,06;5,67;3,33;5
11;4;11;guard;protect;5,89;3,6;4,06;6,83;3,7;5,83
5;4;5;bait;worm;4;3,5;5,95;4,86;3,5;5,22
6;5;6;bait;food;4;3,5;5,95;7,52;4,69;6,08
3;3;3;bait;meal;4;3,5;5,95;7,05;4,85;7,11
10;6;10;hunt;pursue;3,84;5,1;5,3;5,39;4,45;6,12
3;3;3;hunt;bite;3,84;5,1;5,3;3,52;5,1;6,58
14;7;13;hunt;shoot;3,84;5,1;5,3;3,5;6;4,67
8;6;8;hunt;catch;3,84;5,1;5,3;5,64;4;5,47
5;4;5;hunt;kill;3,84;5,1;5,3;1,81;6,81;3,61
3;3;3;hunt;trap (catch);3,84;5,1;5,3;3,24;4,36;3,78
10;3;10;shoot;strike;3,5;6;4,67;3,06;5,52;3,28
6;5;6;shoot;stab;3,5;6;4,67;3,05;5,17;4,12
38;3;38;shoot;shoot (with slingshot);3,5;6;4,67;3,5;6;4,67
11;8;10;shoot;strike or beat;3,5;6;4,67;3,72;5,52;4,435
59;8;57;shoot;kill;3,5;6;4,67;1,81;6,81;3,61
12;6;12;shoot;pull;3,5;6;4,67;5,59;4,1;6
5;4;5;shoot;eat;3,5;6;4,67;7,1;4,38;7,26
8;3;8;shoot;bite;3,5;6;4,67;3,52;5,1;6,58
7;3;6;law;court;4,55;3,55;4,83;3,52;4,43;3,94
7;3;6;law;judgment;4,55;3,55;4,83;4,65;4,27;5,54
16;3;9;judgment;court;4,65;4,27;5,54;3,52;4,43;3,94
3;3;3;judgment;punishment;4,65;4,27;5,54;2,76;5,07;4,11
8;6;8;swear;oath;3,44;5,05;4,11;6,4;4;6,47
30;4;26;accuse;condemn;2,68;5,32;4;2,62;5,33;4,17
16;4;16;accuse;convict;2,68;5,32;4;2,28;4,95;4,08
64;13;59;accuse;blame;2,68;5,32;4;2,94;4,81;3,33
36;10;35;condemn;convict;2,62;5,33;4,17;2,28;4,95;4,08
7;3;6;condemn;scold;2,62;5,33;4,17;2,77;4,19;4,59
21;6;20;condemn;blame;2,62;5,33;4,17;2,94;4,81;3,33
3;3;3;acquit;untie;5,6;4,56;5,45;4,95;2,8;5,18
3;3;3;acquit;allow or permit;5,6;4,56;5,45;5,26;3,76;4,68
3;3;3;acquit;rescue;5,6;4,56;5,45;7,04;5;5,94
5;3;4;acquit;liberate;5,6;4,56;5,45;5,79;5,32;6,96
5;4;4;guilty;defendant;3,09;4,65;4,5;4,05;4,14;3,95
4;3;4;guilty;convict;3,09;4,65;4,5;2,28;4,95;4,08
14;5;14;punishment;fine (penalty);2,76;5,07;4,11;6,5;3,86;5,78
5;3;5;prison;stable;1,94;5,1;3,54;5,2;3,11;6,33
69;24;64;murder;kill;1,48;6,24;3,38;1,81;6,81;3,61
4;3;3;murder;crime;1,48;6,24;3,38;1,95;5,68;3,31
4;4;4;rape;press;1,54;7,24;2,47;5,39;2,8;4,78
8;5;8;arson;light (ignite);2,26;5,41;3,78;6,55;3,52;5,89
16;11;15;thief;steal;2,32;6,05;3,14;2,17;5,3;3
87;20;81;livestock;cattle;5,95;2,95;4,68;5,42;2,64;4,74
34;14;34;livestock;animal;5,95;2,95;4,68;7,06;4,3;5,72
4;3;4;livestock;fowl;5,95;2,95;4,68;4,57;4,05;5,8
6;5;6;stable;fence;5,2;3,11;6,33;5,05;2,7;5,2
5;4;5;cattle;calf;5,42;2,64;4,74;5,44;3,7;5,16
64;23;62;cattle;cow;5,42;2,64;4,74;5,42;2,95;5,24
11;7;11;cattle;bull;5,42;2,64;4,74;3,95;4,9;6,89
10;7;10;cattle;ox;5,42;2,64;4,74;4,95;3,82;5,81
3;3;3;cattle;horse;5,42;2,64;4,74;6,05;4,16;5,71
29;8;28;cattle;animal;5,42;2,64;4,74;7,06;4,3;5,72
18;9;17;ox;cow;4,95;3,82;5,81;5,42;2,95;5,24
98;15;90;ox;bull;4,95;3,82;5,81;3,95;4,9;6,89
3;3;3;calf;foot;5,44;3,7;5,16;4,68;2,77;5,97
4;4;4;calf;cow;5,44;3,7;5,16;5,42;2,95;5,24
55;10;54;ram;sheep;4,37;4,5;5,27;5,32;2,95;4,42
3;3;3;ram;lamb;4,37;4,5;5,27;6,3;3,32;5,72
48;13;46;boar;pig;5;3,08;4,68;4,83;3,68;5,04
20;4;19;boar;sow (female pig);5;3,08;4,68;5,11;3,71;5,74
55;12;53;sow (female pig);pig;5,11;3,71;5,74;4,83;3,68;5,04
7;3;6;kid;goat;7,23;4,71;4,83;5,3;2,94;5,17
4;4;4;kid;lamb;7,23;4,71;4,83;6,3;3,32;5,72
28;9;27;stallion;horse;6,35;4,77;6,56;6,05;4,16;5,71
7;5;7;stallion;mare;6,35;4,77;6,56;5,62;3,64;5
17;9;17;mare;horse;5,62;3,64;5;6,05;4,16;5,71
11;7;11;mule;donkey;4,26;2,78;4,5;6,29;2,9;5,12
6;6;6;mule;horse;4,26;2,78;4,5;6,05;4,16;5,71
12;5;12;fowl;rooster;4,57;4,05;5,8;5,53;4,57;5,09
58;23;58;fowl;bird;4,57;4,05;5,8;6,75;3,83;5,88
26;14;23;fowl;hen;4,57;4,05;5,8;6,14;3,39;5,39
28;11;28;fowl;chicken;4,57;4,05;5,8;6,17;3,2;5,22
51;19;48;hen;chicken;6,14;3,39;5,39;6,17;3,2;5,22
28;14;26;hen;rooster;6,14;3,39;5,39;5,53;4,57;5,09
11;7;10;goose;duck;5,68;3,29;4,76;6,11;4;5,3
61;8;61;vulture;eagle;3,23;5;4,43;6,47;4,57;5,09
11;7;11;vulture;hawk;3,23;5;4,43;6,46;4,83;5,5
4;4;4;vulture;crow;3,23;5;4,43;4,32;3,55;5,4
12;8;12;shell;skin;6,05;3,23;5,62;5,78;3,25;5
25;14;24;shell;snail;6,05;3,23;5,62;4,52;3,05;5,58
7;7;7;shell;scale;6,05;3,23;5,62;5,06;3,8;5,17
4;3;4;shell;spoon;6,05;3,23;5,62;5,9;3,79;5,18
13;10;13;shell;bark;6,05;3,23;5,62;4,86;3,4;4,82
6;4;6;shell;leather;6,05;3,23;5,62;5,84;3,57;5,32
14;3;12;dolphin;whale;6,67;3;5,67;5,81;4,2;5,57
11;4;11;insect;fly (insect);4,43;4,67;4,79;6,06;4,9;5,28
35;13;35;insect;worm;4,43;4,67;4,79;4,86;3,5;5,22
7;7;7;insect;animal;4,43;4,67;4,79;7,06;4,3;5,72
3;3;3;insect;mosquito;4,43;4,67;4,79;3,12;5,17;3,88
3;3;3;insect;wasp;4,43;4,67;4,79;2,71;5,33;3,8
3;3;3;louse;tree;3,34;3,61;3,93;7,59;2,67;5,62
29;11;28;louse;flea;3,34;3,61;3,93;3;3;4,42
5;4;5;louse;head;3,34;3,61;3,93;5,86;4,45;5,56
3;3;3;louse;mother;3,34;3,61;3,93;7,53;4,73;6,11
5;4;5;louse;tooth;3,34;3,61;3,93;5,06;3,52;4,89
3;3;3;louse;hair;3,34;3,61;3,93;6,18;3,71;6,69
14;6;14;centipede;scorpion;3,95;4,82;3,84;3,68;6,45;4,67
11;7;11;beeswax;candle;5,15;3,62;5,53;6,14;3,81;6,08
3;3;3;beeswax;bee;5,15;3,62;5,53;3,68;5,65;5,32
4;4;4;beeswax;honey;5,15;3,62;5,53;7,27;4,38;6,39
22;7;22;worm;snake;4,86;3,5;5,22;4,03;7,24;3,65
4;4;4;crocodile;lizard;3,15;6,48;3,47;5,43;5,5;5,86
3;3;3;skin;back;5,78;3,25;5;4,76;2,59;5,22
29;14;28;skin;body;5,78;3,25;5;5,95;4,62;5,76
5;4;5;skin;basket;5,78;3,25;5;5,66;2,48;5,3
9;5;8;skin;scale;5,78;3,25;5;5,06;3,8;5,17
213;49;209;skin;bark;5,78;3,25;5;4,86;3,4;4,82
116;28;113;skin;fur;5,78;3,25;5;5,65;3,64;6,11
3;3;3;skin;foot;5,78;3,25;5;4,68;2,77;5,97
258;46;236;skin;leather;5,78;3,25;5;5,84;3,57;5,32
5;4;5;skin;flesh;5,78;3,25;5;5,2;4,11;5,29
6;5;6;skin;peel;5,78;3,25;5;4,68;3,71;5,57
6;3;6;skin;meat;5,78;3,25;5;6,62;4,3;5,58
10;6;10;skin;skin (of fruit);5,78;3,25;5;5,78;3,25;5
4;3;4;dandruff;scale;3,05;4,41;3,57;5,06;3,8;5,17
56;18;56;blood;red;3,48;5,76;3,94;5,67;5,02;5,2
3;3;3;blood;bone;3,48;5,76;3,94;5,24;4,75;6
13;3;13;blood;meat;3,48;5,76;3,94;6,62;4,3;5,58
29;3;29;blood;sap;3,48;5,76;3,94;4,19;3,92;4,77
4;4;4;blood;eat;3,48;5,76;3,94;7,1;4,38;7,26
4;3;4;blood;river;3,48;5,76;3,94;6,72;4,22;4,89
6;4;6;blood;water;3,48;5,76;3,94;7;3,71;6,12
12;4;12;blood;liver;3,48;5,76;3,94;4,19;3,27;4,67
5;4;5;rib;bone;6,1;2,29;5;5,24;4,75;6
4;3;4;rib;chest;6,1;2,29;5;5,18;4,95;6,58
18;3;18;horn (anatomy);corner;5;4,22;5,68;4,83;3,38;4,88
7;5;7;horn (anatomy);branch or twig;5;4,22;5,68;5,31;2,925;5,07
10;8;10;horn (anatomy);tooth;5;4,22;5,68;5,06;3,52;4,89
3;3;3;horn (anatomy);branch;5;4,22;5,68;5,15;2,67;4,91
7;3;7;skull;top;3,63;4,98;4,19;6;4,33;6,25
23;13;22;skull;head;3,63;4,98;4,19;5,86;4,45;5,56
6;4;6;brain;head;6,22;3,35;6,28;5,86;4,45;5,56
67;33;67;jaw;chin;4,41;4,09;5,84;5,07;3,84;5,48
6;3;6;jaw;mouth;4,41;4,09;5,84;5,59;4,14;6
31;12;30;jaw;cheek;4,41;4,09;5,84;5,9;3,47;5,38
4;3;4;jaw;face;4,41;4,09;5,84;6,36;4,59;5,96
5;4;5;jaw;beard;4,41;4,09;5,84;5,09;3,18;5,42
76;18;75;eyelash;eyebrow;5,45;2,61;5,05;5,26;2,91;5,33
8;5;8;nostril;nose;3,58;3,43;4,58;5,5;3,1;4,61
121;20;119;mouth;lip;5,59;4,14;6;6,38;4,6;5,95
40;7;40;mouth;tooth;5,59;4,14;6;5,06;3,52;4,89
7;5;7;mouth;mother;5,59;4,14;6;7,53;4,73;6,11
27;13;24;mouth;beak;5,59;4,14;6;4,9;2,81;4,28
3;3;3;mouth;throat;5,59;4,14;6;4,76;4,2;5,84
13;6;13;mouth;face;5,59;4,14;6;6,36;4,59;5,96
16;6;16;mouth;door;5,59;4,14;6;5,43;3,19;6,1
10;5;10;mouth;chin;5,59;4,14;6;5,07;3,84;5,48
30;19;30;beak;nose;4,9;2,81;4,28;5,5;3,1;4,61
17;8;16;beak;lip;4,9;2,81;4,28;6,38;4,6;5,95
4;4;4;beak;end (of space);4,9;2,81;4,28;4,73;3,95;4,41
12;9;12;beak;tooth;4,9;2,81;4,28;5,06;3,52;4,89
98;28;96;throat;neck;4,76;4,2;5,84;5,44;3,65;5,17
11;9;11;throat;collar;4,76;4,2;5,84;4,95;3,33;4,63
10;8;10;shoulder;back;5,1;2,96;4,81;4,76;2,59;5,22
11;10;11;shoulder;wing;5,1;2,96;4,81;6,15;4,32;6,5
9;6;9;shoulder;arm;5,1;2,96;4,81;5,44;3,44;6,02
6;3;6;shoulder;collarbone;5,1;2,96;4,81;5,1;2,86;5,41
3;3;3;shoulder;ear;5,1;2,96;4,81;5,86;3,5;6,74
3;3;3;elbow;hand;5,38;3,2;6,02;5,9;3,98;5,88
51;9;47;elbow;knee;5,38;3,2;6,02;4,7;4,25;5,38
8;6;8;elbow;wrist;5,38;3,2;6,02;5,06;3,27;5,26
6;6;6;elbow;arm;5,38;3,2;6,02;5,44;3,44;6,02
4;4;4;elbow;corner;5,38;3,2;6,02;4,83;3,38;4,88
13;7;12;wrist;hand;5,06;3,27;5,26;5,9;3,98;5,88
10;7;10;wrist;arm;5,06;3,27;5,26;5,44;3,44;6,02
9;7;9;claw;foot;4,65;3,65;3,8;4,68;2,77;5,97
243;55;236;claw;fingernail;4,65;3,65;3,8;5,57;3,5;4,73
8;7;8;claw;toe;4,65;3,65;3,8;5,24;3,1;5,1
4;4;4;claw;nail (tool);4,65;3,65;3,8;4,6;3,05;5,17
7;7;7;claw;finger;4,65;3,65;3,8;5,8;4,15;5,32
8;6;6;claw;hand;4,65;3,65;3,8;5,9;3,98;5,88
5;5;5;claw;leg;4,65;3,65;3,8;6,22;2,75;5,5
58;14;57;claw;fingernail or toenail;4,65;3,65;3,8;4,76;3,28;5,345
45;13;43;claw;paw;4,65;3,65;3,8;5,43;4,09;5,56
53;22;52;leg;thigh;6,22;2,75;5,5;5,22;5,32;5,73
358;52;349;leg;foot;6,22;2,75;5,5;4,68;2,77;5,97
33;8;33;leg;shin;6,22;2,75;5,5;5,09;3,68;5,88
30;12;28;leg;bone;6,22;2,75;5,5;5,24;4,75;6
3;3;3;leg;heel;6,22;2,75;5,5;4,63;4,55;5,41
4;3;4;leg;toe;6,22;2,75;5,5;5,24;3,1;5,1
6;5;6;leg;footprint;6,22;2,75;5,5;6;2,96;6,37
3;3;3;leg;egg;6,22;2,75;5,5;5,95;3,28;5,74
4;4;4;leg;liver;6,22;2,75;5,5;4,19;3,27;4,67
7;4;7;leg;tree;6,22;2,75;5,5;7,59;2,67;5,62
9;6;9;leg;paw;6,22;2,75;5,5;5,43;4,09;5,56
46;17;46;leg;foot or leg;6,22;2,75;5,5;5,45;2,76;5,735
83;13;81;thigh;hip;5,22;5,32;5,73;5,86;3,8;5,36
12;8;11;thigh;buttocks;5,22;5,32;5,73;6,85;5,35;6,29
4;4;4;thigh;foot;5,22;5,32;5,73;4,68;2,77;5,97
17;6;17;ankle;heel;5,4;3,11;5,58;4,63;4,55;5,41
4;4;4;ankle;knot;5,4;3,11;5,58;4,57;3,84;6,04
4;4;4;ankle;foot;5,4;3,11;5,58;4,68;2,77;5,97
3;3;3;ankle;knee;5,4;3,11;5,58;4,7;4,25;5,38
14;4;14;heel;foot;4,63;4,55;5,41;4,68;2,77;5,97
3;3;3;heel;knee;4,63;4,55;5,41;4,7;4,25;5,38
3;3;3;heel;bottom;4,63;4,55;5,41;3,61;3,19;3,44
135;29;133;toe;finger;5,24;3,1;5,1;5,8;4,15;5,32
5;5;5;toe;foot;5,24;3,1;5,1;4,68;2,77;5,97
3;3;3;toe;thumb;5,24;3,1;5,1;5,62;3,84;5,79
72;26;71;feather;wing;6,3;3,29;5,97;6,15;4,32;6,5
29;12;28;feather;leaf;6,3;3,29;5,97;6,16;3,05;5,54
111;23;108;feather;hair (body);6,3;3,29;5,97;6,18;3,71;6,69
37;17;34;feather;hair (head);6,3;3,29;5,97;6,18;3,71;6,69
23;5;23;feather;pen;6,3;3,29;5,97;5,63;2,75;6,17
17;8;17;feather;wool;6,3;3,29;5,97;5,38;2,58;6,05
8;5;8;feather;fin;6,3;3,29;5,97;5,27;4,45;5,45
30;18;30;feather;fur;6,3;3,29;5,97;5,65;3,64;6,11
68;16;67;feather;hair;6,3;3,29;5,97;6,18;3,71;6,69
97;24;90;chest;breast;5,18;4,95;6,58;6,64;5,39;5
10;8;10;chest;heart;5,18;4,95;6,58;6,95;5,07;5,43
5;3;5;chest;lung;5,18;4,95;6,58;4,84;2,64;4,74
4;4;4;chest;stomach;5,18;4,95;6,58;4,53;3,76;5,4
175;26;173;breast;milk;6,64;5,39;5;6,74;2,33;6,31
5;3;5;breast;rope;6,64;5,39;5;5,05;4,58;5,62
49;26;49;breast;nipple;6,64;5,39;5;5,73;5,88;5,64
8;4;8;breast;suck;6,64;5,39;5;3,71;5,6;5,47
3;3;3;nipple;seed;5,73;5,88;5,64;6,38;3,68;5,19
4;4;4;nipple;milk;5,73;5,88;5,64;6,74;2,33;6,31
9;5;9;lung;heart;4,84;2,64;4,74;6,95;5,07;5,43
6;4;6;lung;liver;4,84;2,64;4,74;4,19;3,27;4,67
6;4;5;lung;light (weight);4,84;2,64;4,74;6,55;3,52;5,89
10;5;10;lung;foam;4,84;2,64;4,74;5,25;2,9;5,1
27;9;26;liver;heart;4,19;3,27;4,67;6,95;5,07;5,43
3;3;3;liver;spleen;4,19;3,27;4,67;4,47;3,55;4,92
3;3;3;liver;seed;4,19;3,27;4,67;6,38;3,68;5,19
3;3;3;kidney;heart;4,9;3,95;5,44;6,95;5,07;5,43
3;3;3;kidney;bean;4,9;3,95;5,44;6;2,95;5,6
4;3;4;waist;middle;5,32;4;6,05;5,22;2,85;5,11
11;8;11;waist;back;5,32;4;6,05;4,76;2,59;5,22
13;10;13;waist;hip;5,32;4;6,05;5,86;3,8;5,36
17;5;17;waist;center or middle;5,32;4;6,05;5,39;2,735;5,415
7;3;6;waist;belt;5,32;4;6,05;4,44;3,45;5,75
6;3;6;waist;spade;5,32;4;6,05;5,48;3,74;4,88
3;3;3;waist;body;5,32;4;6,05;5,95;4,62;5,76
3;3;3;waist;stomach;5,32;4;6,05;4,53;3,76;5,4
31;11;30;hip;buttocks;5,86;3,8;5,36;6,85;5,35;6,29
20;12;18;buttocks;bottom;6,85;5,35;6,29;3,61;3,19;3,44
7;4;7;buttocks;tail;6,85;5,35;6,29;5,3;3,27;5,32
21;5;21;penis;tail;5,3;5,9;6,21;5,3;3,27;5,32
3;3;3;penis;seed;5,3;5,9;6,21;6,38;3,68;5,19
3;3;3;penis;bird;5,3;5,9;6,21;6,75;3,83;5,88
17;5;17;penis;egg;5,3;5,9;6,21;5,95;3,28;5,74
3;3;3;penis;vagina;5,3;5,9;6,21;6;5,83;5,07
12;9;11;breath or breathe;air;6,89;2,475;6;6,71;3,25;5,72
7;4;6;breath or breathe;wind;6,89;2,475;6;5,67;3,7;4,5
4;4;4;breath or breathe;heart;6,89;2,475;6;6,95;5,07;5,43
4;4;4;breath or breathe;rest;6,89;2,475;6;7,86;2,29;5,78
3;3;3;cough;sneeze;3,57;4,5;4,25;4;4,81;3,2
23;6;23;spit;vomit;3;3,57;4,36;1,98;4,82;3,44
6;3;6;spit;dribble;3;3,57;4,36;4,68;3,75;4,67
3;3;3;spit;saliva;3;3,57;4,36;4,25;4;4,82
4;3;4;vomit;dig;1,98;4,82;3,44;5,28;3,67;4,67
11;3;11;vomit;two;1,98;4,82;3,44;6,3;3,33;5,05
10;8;10;bite;cut;3,52;5,1;6,58;3,9;5,07;4,55
7;4;7;bite;drink;3,52;5,1;6,58;6,67;5,19;5,87
18;4;18;bite;itchy;3,52;5,1;6,58;2,53;4,9;3
44;17;44;bite;eat;3,52;5,1;6,58;7,1;4,38;7,26
30;12;29;bite;chew;3,52;5,1;6,58;5,58;3,8;6,48
3;3;3;bite;weave;3,52;5,1;6,58;5,41;3,1;6,36
3;3;3;bite;tear (shred);3,52;5,1;6,58;3,14;4,8;5,68
5;3;5;bite;dig;3,52;5,1;6,58;5,28;3,67;4,67
4;3;4;bite;pull;3,52;5,1;6,58;5,59;4,1;6
4;3;4;bite;kill;3,52;5,1;6,58;1,81;6,81;3,61
5;3;5;bite;sleep;3,52;5,1;6,58;7,22;3,6;5,3
7;5;7;lick;suck;6,38;6,2;5,97;3,71;5,6;5,47
14;8;13;dream (something);sleep;7,43;4,37;5,4;7,22;3,6;5,3
3;3;3;fart;shit (defecate);4,05;4,74;3,69;3,91;5,67;4,59
7;3;7;piss;urine;2,73;4,74;5,63;2,9;4,38;4,55
31;4;31;piss;shit (defecate);2,73;4,74;5,63;3,91;5,67;4,59
154;16;153;bathe;wash;7,5;3,15;6,5;6;3,7;6,53
4;3;4;bathe;dive;7,5;3,15;6,5;5,81;3,79;5,75
23;4;23;bathe;bathe (someone);7,5;3,15;6,5;7,5;3,15;6,5
7;4;7;bathe;wash (oneself);7,5;3,15;6,5;6;3,7;6,53
10;6;10;pregnant;heavy;7,17;5,7;4,06;4,78;3,65;3,61
28;11;28;pregnant;conceive;7,17;5,7;4,06;5,63;4,95;5,92
19;14;19;be dead or die;corpse;1,67;6,9;3,28;2,45;4,89;3,23
6;3;6;be dead or die;rotten;1,67;6,9;3,28;2,43;4,9;3,37
14;5;14;be dead or die;kill;1,67;6,9;3,28;1,81;6,81;3,61
3;3;3;be dead or die;finish;1,67;6,9;3,28;6,41;3,81;6,44
4;3;4;be dead or die;sick;1,67;6,9;3,28;2,29;4,67;2,84
32;10;27;corpse;body;2,45;4,89;3,23;5,95;4,62;5,76
6;6;6;corpse;dead;2,45;4,89;3,23;2,02;3,91;2,66
5;4;5;corpse;ghost;2,45;4,89;3,23;4,23;5,7;4,47
3;3;3;corpse;grave;2,45;4,89;3,23;2,4;4,54;3,73
12;3;12;corpse;bone;2,45;4,89;3,23;5,24;4,75;6
13;10;11;corpse;carcass;2,45;4,89;3,23;2,85;4,85;4,42
15;8;13;bury;plant (something);1,95;5,55;4,79;7,05;3,94;6,45
19;11;18;bury;hide (conceal);1,95;5,55;4,79;4,9;3,52;4,85
9;7;9;bury;dig;1,95;5,55;4,79;5,28;3,67;4,67
3;3;3;bury;grave;1,95;5,55;4,79;2,4;4,54;3,73
3;3;3;bury;cultivate;1,95;5,55;4,79;5,73;3,81;6,23
5;4;5;grave;pit (pothole);2,4;4,54;3,73;3,85;3,5;4,04
11;6;11;mighty or powerful or strong;healthy;6,635;5,275;6,745;7,76;4,19;7
12;3;9;weak;sick;2,95;4,9;5,32;2,29;4,67;2,84
17;9;16;weak;lazy;2,95;4,9;5,32;3,05;3,05;5,79
14;8;13;weak;tired;2,95;4,9;5,32;4,29;3,67;5,06
5;5;5;healthy;correct (right);7,76;4,19;7;6,94;3,48;7,06
3;3;3;healthy;cure;7,76;4,19;7;7,81;4,5;5,45
9;4;9;healthy;be alive or life;7,76;4,19;7;6,68;5,59;5,89
4;4;4;healthy;strong;7,76;4,19;7;6,81;5,14;6,54
19;11;19;sick;disease;2,29;4,67;2,84;1,68;5,5;2,8
5;3;3;sick;wound;2,29;4,67;2,84;3,24;4,65;3,64
5;3;5;sick;tired;2,29;4,67;2,84;4,29;3,67;5,06
8;5;8;sick;fever;2,29;4,67;2,84;2,92;5,02;3,12
15;4;15;fever;fire;2,92;5,02;3,12;4,32;6,05;4,57
7;6;7;fever;heat;2,92;5,02;3,12;4,77;5,75;5,89
5;4;5;wound;boil (of skin);3,24;4,65;3,64;4,48;5,42;5,4
24;11;23;wound;scar;3,24;4,65;3,64;3,71;6,55;4,1
10;6;10;wound;bruise;3,24;4,65;3,64;3,24;4,04;3,78
3;3;3;wound;pus;3,24;4,65;3,64;2,52;5;3,55
3;3;3;wound;blister;3,24;4,65;3,64;2,87;4,7;4,52
3;3;3;bruise;blue;3,24;4,04;3,78;6,53;3,69;5,79
11;4;11;bruise;scar;3,24;4,04;3,78;3,71;6,55;4,1
4;3;4;blister;boil (of skin);2,87;4,7;4,52;4,48;5,42;5,4
5;3;5;boil (of skin);boil (of liquid);4,48;5,42;5,4;4,48;5,42;5,4
9;5;9;pus;rotten;2,52;5;3,55;2,43;4,9;3,37
3;3;3;pus;sap;2,52;5;3,55;4,19;3,92;4,77
6;3;6;scar;footprint;3,71;6,55;4,1;6;2,96;6,37
