Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
enterprise;0;0;0;0;0;0;0;0;0;6;4;5,65
company;0;0;0;0;0;0;0;0;0;5,64;3,29;5
house;0;0;0;0;0;0;0;0;0;7,19;3,95;6,41
establishment;5,38571428571429;4,32857142857143;5,66571428571429;5,38571428571429;4,32857142857143;5,66571428571429;5,38571428571429;4,32857142857143;5,66571428571429;NA;NA;NA
business firm;5,38571428571429;4,32857142857143;5,66571428571429;5,38571428571429;4,32857142857143;5,66571428571429;5,38571428571429;4,32857142857143;5,66571428571429;NA;NA;NA
blister;0;0;0;0;0;0;0;0;0;2,87;4,7;4,52
flora;5,61666666666666;3,83333333333333;5,66333333333333;5,61666666666666;3,83333333333333;5,66333333333333;5,61666666666667;3,83333333333333;5,66333333333333;NA;NA;NA
flow;5,0499648434859;4,10452031640863;5,21538841187208;5,53314873417717;4,03519778481009;5,43692246835439;5,07947999999985;4,29219999999988;5,23583999999987;NA;NA;NA
flowing;5,0499648434859;4,10452031640863;5,21538841187208;5,38168776371305;4,0512869198312;5,3650421940928;5,07947999999988;4,2921999999999;5,23583999999989;NA;NA;NA
electric current;6,36991210871476;3,99130079102157;5,85347102968021;6,29045358649786;3,95475210970461;5,79632383966241;5,98895999999984;4,40439999999987;5,68167999999986;NA;NA;NA
running;0;0;0;0;0;0;0;0;0;6,53;5,52;5,89
bloom;6,52511170213792;4,05587354241564;6,24464033500036;6,28421828782866;4,17691829658979;6,09958734254163;6,28285973145801;4,28519989065914;6,15629106529988;NA;NA;NA
blossom;6,16228523937068;4,11170184961368;6,11062279312531;6,37442477815775;4,1885207823631;6,13260192441998;6,28285973145801;4,28519989065914;6,15629106529988;NA;NA;NA
fog;5,36299227450068;3,60237314936827;4,71363235408108;5,1906235974338;3,57879874330068;4,75845341500119;5,48663768115941;3,5968;4,66437487922705;NA;NA;NA
food;7,05;4,85;7,11;7,05;4,85;7,11;7,05;4,85;7,11;NA;NA;NA
forecast;0;0;0;0;0;0;0;0;0;4,89;3,7;4,73
foresight;0;0;0;0;0;0;0;0;0;5,79;3,5;6,13
prediction;0;0;0;0;0;0;0;0;0;5,62;5,6;5,5
prevision;5,02333333333333;5,29;5,38;4,725;5,135;5,32;4,725;5,135;5,32;NA;NA;NA
forest;0;0;0;0;0;0;0;0;0;6,68;4,44;5,71
timber;0;0;0;0;0;0;0;0;0;4,9;3,73;5,37
flammable;4,1;3,96;6,21;4,1;3,96;6,21;4,1;3,96;6,21;NA;NA;NA
combustible;4,1;3,96;6,21;4,1;3,96;6,21;4,1;3,96;6,21;NA;NA;NA
fungus;0;0;0;0;0;0;0;0;0;2,79;4,67;3,61
fur;0;0;0;0;0;0;0;0;0;5,65;3,64;6,11
furnace;0;0;0;0;0;0;0;0;0;5,11;3,24;4,82
mobile;5,76945310199397;3,35801873159147;6,66017028719522;5,82535816618911;3,36676217765043;6,73965616045845;5,75928571428571;3,35642857142857;6,64571428571428;NA;NA;NA
cell phone;5,76625760411723;3,35751896178137;6,65562692528516;5,83140401146132;3,36770773638968;6,74825214899713;5,75928571428571;3,35642857142857;6,64571428571428;NA;NA;NA
cellphone;5,76625760411723;3,35751896178137;6,65562692528516;5,83140401146132;3,36770773638968;6,74825214899713;5,75928571428571;3,35642857142857;6,64571428571428;NA;NA;NA
